time (s),Current (A), Voltage (V), Power (W), Battery Temp (C), Ambient Temp (C),Voltage R (Ohm),Power R (Ohm),Avg. Volt R (Ohm),Avg. Power R (Ohm)
106.963933,0.004064,3.3346,0.013569,30.511591,30.91279,0,0,,
107.962782,-0.004776,3.3343,-0.015879,30.510297,30.931296,0,0,,
108.964042,-0.001276,3.3338,-0.004208,30.532206,30.919097,0,0,,
109.960373,0.048007,3.3339,0.16159,30.511418,30.91995,0,0,,
110.960346,0.046951,3.3327,0.15753,30.519434,30.90743,0,0,,
111.960454,-0.002192,3.3342,-0.007252,30.504783,30.90965,0,0,,
112.961318,-0.00094,3.3344,-0.0031,30.521392,30.925153,0,0,,
113.961781,0.003599,3.3346,0.012085,30.503044,30.915245,0,0,,
114.961741,0.006751,3.3349,0.022561,30.529671,30.919864,0,0,,
115.963902,0.005772,3.3347,0.019299,30.507367,30.921034,0,0,,
116.963782,0.004877,3.3354,0.016318,30.536442,30.924066,0,0,,
117.961635,0.008387,3.3336,0.028032,30.519075,30.938971,0,0,,
118.960029,0.001602,3.3333,0.005405,30.516186,30.901983,0,0,,
119.963409,0.001895,3.3342,0.006365,30.52719,30.932416,0,0,,
120.962976,0.002013,3.3354,0.006739,30.516632,30.918562,0,0,,
121.963635,-0.000881,3.3331,-0.002915,30.511657,30.927155,0,0,,
122.961361,0.006403,3.3339,0.021387,30.528138,30.918698,0,0,,
124.961918,-0.000722,3.3333,-0.00238,30.52855,30.927176,0,0,,
125.965357,0.003952,3.335,0.013218,30.52175,30.896178,0,0,,
126.966017,0.051581,3.3334,0.17457,30.513384,30.929982,0,0,,
128.963326,0.050138,3.3339,0.16759,30.528566,30.925726,0,0,,
130.961598,0.000726,3.3342,0.002416,30.524408,30.926336,0,0,,
131.961649,0.0000852,3.3347,0.000307,30.519591,30.914553,0,0,,
132.961277,-0.000318,3.3345,-0.001039,30.52421,30.912571,0,0,,
133.960553,0.002951,3.3354,0.009873,30.52318,30.896141,0,0,,
134.965475,0.001975,3.335,0.006598,30.532572,30.926064,0,0,,
135.962302,0.00233,3.3345,0.007787,30.524008,30.921536,0,0,,
136.96069,0.002068,3.3342,0.006936,30.533788,30.921779,0,0,,
137.960734,0.008936,3.336,0.029842,30.519846,30.918108,0,0,,
139.960235,0.003685,3.3346,0.012296,30.512045,30.928643,0,0,,
140.962008,0.007963,3.3355,0.026591,30.525616,30.923509,0,0,,
145.962283,0.00714,3.3355,0.023881,30.521111,30.917173,0,0,,
147.960032,0.053075,3.334,0.17795,30.524144,30.928639,0,0,,
148.961386,-0.002053,3.3347,-0.006806,30.528909,30.916901,0,0,,
149.960017,0.005472,3.3343,0.018289,30.523724,30.919052,0,0,,
150.961519,0.000203,3.3334,0.000729,30.525756,30.91925,0,0,,
151.961993,-0.002484,3.3354,-0.008263,30.529494,30.92372,0,0,,
152.961672,-0.000318,3.3349,-0.001013,30.522203,30.907265,0,0,,
153.961971,0.046709,3.3347,0.15783,30.522051,30.914813,0,0,,
155.966789,-0.00099,3.3345,-0.003279,30.522253,30.924181,0,0,,
156.96215,0.047299,3.3353,0.156,30.524594,30.893521,0,0,,
158.960752,-0.001076,3.3345,-0.003518,30.514641,30.911805,0,0,,
159.963639,0.00228,3.3347,0.007581,30.538972,30.914495,0,0,,
160.963809,0.000479,3.3361,0.001596,30.517596,30.912559,0,0,,
161.962704,-0.002358,3.3352,-0.007829,30.537209,30.909799,0,0,,
162.963891,0.047769,3.336,0.16026,30.523708,30.902902,0,0,,
164.962779,0.004866,3.3348,0.01628,30.532997,30.918788,0,0,,
165.96076,-0.001716,3.3352,-0.005658,30.531818,30.927143,0,0,,
167.961951,0.047687,3.3347,0.15946,30.528464,30.922323,0,0,,
168.961446,0.003075,3.3357,0.010252,30.531278,30.916704,0,0,,
169.960791,0.046575,3.3351,0.15627,30.52815,30.903677,0,0,,
171.95985,0.0000999,3.3354,0.000413,30.528241,30.910368,0,0,,
175.961204,0.049727,3.3349,0.16412,30.514077,30.908308,0,0,,
176.959919,0.047867,3.335,0.16171,30.524248,30.912975,0,0,,
177.961127,-0.002519,3.3347,-0.008342,30.514031,30.893596,0,0,,
178.960669,0.003123,3.3348,0.01048,30.54222,30.922875,0,0,,
179.960691,0.000177,3.3356,0.000622,30.512877,30.904909,0,0,,
180.960855,-0.001977,3.3348,-0.006548,30.516665,30.921895,0,0,,
0,6.0277,3.4338,20.698,30.519723,30.921652,0,0,,
0.938578,5.9994,3.4782,20.867,30.527668,30.899528,0,0,,
1.939502,6.0127,3.5052,21.076,30.52466,30.917054,0,0,,
2.94165,5.9951,3.5328,21.179,30.520893,30.913289,0,0,,
3.942394,6.0049,3.5682,21.427,30.520036,30.919032,0,0,,
4.94048,5.9951,3.6134,21.663,30.502863,30.918364,0,0,,
5.936838,5.9958,3.6681,21.994,30.541186,30.901675,0,0,,
6.937405,5.9931,3.7351,22.385,30.530347,30.912473,0,0,,
7.937991,5.9983,3.8123,22.868,30.520984,30.922546,0,0,,
8.938513,5.9958,3.8945,23.351,30.515849,30.914846,0,0,,
9.937748,6.0002,3.9916,23.95,30.540275,30.908464,0,0,,
10.938494,6.0011,4.0893,24.54,30.539521,30.942177,0,0,,
193.980303,-0.000327,4.0985,-0.001275,30.538684,30.925207,0,0,,
195.96089,0.003459,3.9888,0.013791,30.53751,30.910833,0,0,,
196.9625,0.005351,3.9575,0.02118,30.53022,30.917112,0,0,,
197.963087,0.005066,3.9299,0.019937,30.528996,30.925788,0,0,,
198.964981,-0.00116,3.909,-0.004465,30.531835,30.91396,0,0,,
199.962369,-0.000937,3.8896,-0.003566,30.557114,30.915398,0,0,,
201.960063,0.000154,3.8593,0.000636,30.534056,30.922414,0,0,,
202.961595,0.005448,3.8471,0.020996,30.544058,30.92398,0,0,,
204.959974,0.006918,3.8248,0.026537,30.554716,30.922534,0,0,,
205.961349,0.003695,3.8168,0.01418,30.545864,30.909284,0,0,,
206.962067,0.000483,3.8061,0.001894,30.568966,30.903047,0,0,,
207.960735,-0.000594,3.7977,-0.002207,30.555152,30.92957,0,0,,
208.960688,0.000598,3.7901,0.002273,30.563271,30.900653,0,0,,
209.962158,0.005436,3.7817,0.020569,30.573194,30.911307,0,0,,
210.960516,-0.000673,3.7752,-0.002523,30.5708,30.902314,0,0,,
211.960193,0.000518,3.7682,0.001971,30.575346,30.924458,0,0,,
212.964557,0.00847,3.7624,0.031926,30.583485,30.902161,0,0,,
213.962479,0.00242,3.7565,0.009133,30.575931,30.91111,0,0,,
214.966236,0.005376,3.7504,0.020184,30.584931,30.909107,0,0,,
215.963116,0.008468,3.744,0.03173,30.586835,30.921277,0,0,,
216.964089,-0.00038,3.7382,-0.001385,30.589209,30.911551,0,0,,
217.960999,0.005647,3.7347,0.02116,30.577126,30.918538,0,0,,
218.959711,0.00774,3.7294,0.028927,30.58475,30.924326,0,0,,
219.959754,0.008799,3.7262,0.032841,30.598543,30.916849,0,0,,
220.959914,0.003352,3.7201,0.012537,30.586658,30.912667,0,0,,
221.961818,0.003598,3.7176,0.013434,30.587,30.922176,0,0,,
222.960962,-0.001394,3.7133,-0.005119,30.595312,30.899319,0,0,,
223.960169,-0.003131,3.7085,-0.011571,30.600933,30.906405,0,0,,
224.961364,-0.001651,3.7054,-0.006114,30.595942,30.920483,0,0,,
225.959644,-0.001377,3.7014,-0.005029,30.604914,30.919185,0,0,,
226.959099,-0.000727,3.6994,-0.002628,30.606405,30.926909,0,0,,
227.960095,-0.000641,3.6955,-0.002339,30.609772,30.918176,0,0,,
228.995254,0.003041,3.6935,0.011243,30.617602,30.929303,0,0,,
229.960766,0.005015,3.6908,0.018514,30.606154,30.928858,0,0,,
230.960939,0.001947,3.6862,0.007177,30.613098,30.915267,0,0,,
231.963744,0.001287,3.6853,0.004738,30.621018,30.904119,0,0,,
234.962061,-0.005072,3.6754,-0.018622,30.615513,30.907415,0,0,,
235.95913,0.002747,3.6744,0.010079,30.621772,30.922473,0,0,,
236.959881,0.049205,3.6727,0.1826,30.620495,30.925229,0,0,,
237.963869,-0.002167,3.6691,-0.007877,30.616976,30.918044,0,0,,
238.963731,-0.000563,3.6668,-0.002021,30.634526,30.918357,0,0,,
239.964448,0.05455,3.6652,0.19847,30.624501,30.919334,0,0,,
240.966014,0.006527,3.6624,0.023967,30.616992,30.93236,0,0,,
241.963058,-0.001845,3.6615,-0.006714,30.626404,30.914271,0,0,,
242.960202,0.006633,3.6599,0.024331,30.628263,30.921262,0,0,,
243.960057,0.002459,3.6579,0.009043,30.629528,30.92986,0,0,,
244.959222,-0.000861,3.655,-0.003119,30.620162,30.906563,0,0,,
245.962888,0.001259,3.6526,0.004611,30.621118,30.922185,0,0,,
246.960783,-0.000393,3.6508,-0.001395,30.631675,30.907073,0,0,,
247.962116,0.0025,3.6499,0.009154,30.632359,30.918757,0,0,,
248.960787,0.00302,3.6477,0.011045,30.636154,30.919252,0,0,,
249.96,0.001752,3.6468,0.006384,30.639303,30.915066,0,0,,
250.960944,0.000603,3.6448,0.002196,30.622919,30.913719,0,0,,
251.959112,0.000569,3.6438,0.00207,30.640519,30.904548,0,0,,
252.960936,0.00088,3.6411,0.003205,30.628638,30.92677,0,0,,
253.961805,0.0015,3.6401,0.005467,30.652667,30.92476,0,0,,
255.964941,-0.001777,3.6373,-0.006398,30.6366,30.924097,0,0,,
256.963134,-0.002423,3.6366,-0.00877,30.648538,30.924665,0,0,,
257.959467,0.007305,3.6351,0.026602,30.653545,30.925638,0,0,,
258.981871,0.002255,3.634,0.008189,30.642884,30.923413,0,0,,
259.96003,0.009729,3.632,0.035388,30.649704,30.918865,0,0,,
260.961468,0.001396,3.6318,0.005138,30.651118,30.914411,0,0,,
261.959963,0.003815,3.6302,0.013905,30.64295,30.916513,0,0,,
262.961118,0.003829,3.6284,0.013954,30.657764,30.90859,0,0,,
263.959436,0.001971,3.6282,0.00721,30.672257,30.928946,0,0,,
264.960665,-0.001328,3.6276,-0.004801,30.648592,30.908586,0,0,,
265.95981,0.00019,3.6245,0.000736,30.648031,30.911693,0,0,,
266.95929,-0.00468,3.6242,-0.016907,30.653652,30.924279,0,0,,
267.960789,0.001297,3.6221,0.004714,30.657658,30.910683,0,0,,
268.961662,0.002167,3.6225,0.007829,30.638562,30.921659,0,0,,
269.959768,0.003828,3.6212,0.013873,30.644208,30.924736,0,0,,
270.960949,-0.000013,3.6206,-0.0000442,30.669587,30.924444,0,0,,
271.963021,0.003082,3.6184,0.011137,30.663006,30.914198,0,0,,
272.960638,0.003033,3.6176,0.010967,30.659529,30.909988,0,0,,
273.962486,0.00422,3.6176,0.015253,30.652705,30.916732,0,0,,
274.959919,0.005348,3.6154,0.019346,30.653467,30.912361,0,0,,
275.961071,-0.003213,3.6148,-0.011567,30.670844,30.912501,0,0,,
276.960612,-0.000763,3.6133,-0.002731,30.669938,30.926628,0,0,,
277.961475,0.000371,3.6136,0.001392,30.668516,30.902107,0,0,,
278.96001,0.0000173,3.6123,0.000129,30.654436,30.909296,0,0,,
279.960676,0.010237,3.6123,0.037066,30.662624,30.918582,0,0,,
280.96135,0.006531,3.6106,0.023676,30.659834,30.927893,0,0,,
281.958899,0.001248,3.6106,0.004579,30.669831,30.917721,0,0,,
282.960875,0.001185,3.6089,0.00432,30.665014,30.915472,0,0,,
283.965558,0.005194,3.6066,0.018794,30.662476,30.903767,0,0,,
284.966369,0.001176,3.6073,0.004269,30.667824,30.914981,0,0,,
285.960674,0.005096,3.6066,0.018383,30.665694,30.920918,0,0,,
286.959673,0.001409,3.6059,0.005093,30.67244,30.915196,0,0,,
287.959375,0.001844,3.605,0.006662,30.683734,30.916222,0,0,,
288.961155,0.001394,3.6035,0.005036,30.680628,30.914216,0,0,,
289.95969,-0.001043,3.6023,-0.00375,30.662336,30.922328,0,0,,
290.962592,0.001475,3.6035,0.005327,30.668183,30.909474,0,0,,
291.96083,0.003011,3.6025,0.010897,30.659303,30.909029,0,0,,
292.963104,0.010464,3.6017,0.03775,30.672823,30.903113,0,0,,
293.958879,0.002814,3.6015,0.01017,30.665728,30.916552,0,0,,
294.959644,0.006835,3.6013,0.024702,30.668171,30.911295,0,0,,
295.960099,0.006446,3.6003,0.023247,30.674097,30.918319,0,0,,
296.958645,0.010701,3.5983,0.038564,30.670055,30.924544,0,0,,
297.960462,-0.00584,3.5988,-0.020942,30.673108,30.918797,0,0,,
299.960005,-0.001359,3.5989,-0.004866,30.67406,30.920482,0,0,,
300.962956,-0.001407,3.5981,-0.005036,30.696039,30.925958,0,0,,
302.96023,0.00065,3.597,0.002342,30.66298,30.908304,0,0,,
303.965263,0.00622,3.5966,0.022452,30.672,30.912189,0,0,,
304.960483,0.003399,3.5953,0.012238,30.680015,30.916169,0,0,,
305.958845,0.005127,3.5942,0.01845,30.683735,30.902656,0,0,,
306.96289,-0.002568,3.5946,-0.009171,30.661699,30.920224,0,0,,
307.96052,-0.00069,3.5942,-0.002437,30.678857,30.903646,0,0,,
308.963527,-0.000606,3.5945,-0.002137,30.68512,30.922007,0,0,,
309.963411,0.00451,3.5923,0.016256,30.691524,30.91411,0,0,,
310.962723,0.006511,3.593,0.023456,30.683646,30.908433,0,0,,
311.962405,0.001217,3.5919,0.00443,30.695727,30.899246,0,0,,
312.962488,-0.000334,3.5906,-0.001147,30.673303,30.905792,0,0,,
313.962212,0.049261,3.5912,0.17736,30.683229,30.901417,0,0,,
314.96005,0.001449,3.5898,0.005212,30.665989,30.91168,0,0,,
315.960941,-0.000253,3.5907,-0.000883,30.676571,30.91456,0,0,,
316.95988,0.000426,3.5905,0.00154,30.681536,30.901557,0,0,,
317.959721,0.000577,3.5882,0.002079,30.669331,30.909888,0,0,,
318.960233,0.055778,3.5899,0.20181,30.680552,30.91304,0,0,,
319.959343,0.006811,3.589,0.024497,30.671919,30.901475,0,0,,
320.966188,0.011154,3.5887,0.04009,30.683506,30.91746,0,0,,
321.961661,0.011919,3.588,0.042809,30.663406,30.905064,0,0,,
322.964857,-0.003599,3.5891,-0.012866,30.67304,30.906263,0,0,,
323.96333,0.003249,3.5866,0.011703,30.679098,30.915986,0,0,,
324.958978,-0.003042,3.5881,-0.010853,30.680808,30.914396,0,0,,
325.960965,-0.001611,3.5869,-0.005773,30.673131,30.907454,0,0,,
326.960703,0.003934,3.5866,0.014109,30.679461,30.904249,0,0,,
327.960602,-0.001484,3.5873,-0.005332,30.686527,30.897381,0,0,,
328.958892,0.0000321,3.5867,0.000115,30.675229,30.913951,0,0,,
329.961252,0.004513,3.5852,0.016186,30.685811,30.893731,0,0,,
330.961865,0.0045,3.5859,0.01613,30.678727,30.915615,0,0,,
331.960516,0.004261,3.5844,0.015261,30.661169,30.892194,0,0,,
332.964151,-0.000158,3.5848,-0.000521,30.672143,30.909032,0,0,,
333.962201,-0.001306,3.5826,-0.004622,30.669399,30.901889,0,0,,
334.964109,0.00542,3.5832,0.019505,30.682972,30.910326,0,0,,
335.963979,0.001353,3.583,0.004915,30.672918,30.909441,0,0,,
336.963029,0.002404,3.5824,0.008695,30.675996,30.894552,0,0,,
337.959844,0.00222,3.5845,0.008021,30.684237,30.909025,0,0,,
338.959158,0.005592,3.5821,0.020097,30.673845,30.904868,0,0,,
339.960055,-0.00219,3.5825,-0.007797,30.683941,30.911661,0,0,,
340.95913,0.001042,3.5812,0.003759,30.678024,30.912345,0,0,,
341.958725,0.00084,3.5816,0.003044,30.669366,30.907356,0,0,,
342.959719,-0.00069,3.5821,-0.002467,30.674888,30.900777,0,0,,
343.963787,0.009657,3.5811,0.034631,30.686496,30.90835,0,0,,
344.96306,0.009749,3.581,0.034943,30.68027,30.913124,0,0,,
345.958986,0.00187,3.5799,0.006711,30.676133,30.916688,0,0,,
346.959787,0.01074,3.5798,0.03849,30.688845,30.914731,0,0,,
347.962874,0.009231,3.5788,0.03307,30.662464,30.904489,0,0,,
348.959586,0.008894,3.5786,0.031883,30.679426,30.90568,0,0,,
349.962647,-0.002008,3.5793,-0.007104,30.679874,30.899896,0,0,,
350.962891,0.001055,3.5786,0.003818,30.674975,30.909298,0,0,,
351.963867,-0.002254,3.58,-0.008013,30.680893,30.913747,0,0,,
352.962195,-0.0000042,3.5788,-0.0000146,30.688837,30.89639,0,0,,
353.960247,0.00108,3.5789,0.003875,30.678861,30.902183,0,0,,
354.958168,-0.00135,3.5778,-0.004806,30.685022,30.899909,0,0,,
355.958996,0.002308,3.5782,0.008262,30.67969,30.896044,0,0,,
356.961021,0.003505,3.5776,0.012575,30.670744,30.903233,0,0,,
357.960929,-0.001419,3.5779,-0.005039,30.682698,30.927652,0,0,,
358.960085,-0.000191,3.5771,-0.000652,30.677003,30.916825,0,0,,
359.95826,0.004829,3.5765,0.017295,30.66033,30.901989,0,0,,
360.960694,-0.00033,3.5784,-0.00113,30.677122,30.903744,0,0,,
361.963078,-0.00187,3.5771,-0.006597,30.695822,30.91254,0,0,,
363.961431,0.007288,3.5767,0.026141,30.677556,30.900511,0,0,,
364.959817,0.009144,3.575,0.032751,30.675895,30.903984,0,0,,
365.966821,0.004754,3.5766,0.017063,30.680613,30.908334,0,0,,
366.964345,0.008159,3.5762,0.029226,30.662445,30.910337,0,0,,
367.974435,0.010741,3.5756,0.038466,30.687704,30.904424,0,0,,
368.962203,-0.000763,3.576,-0.002674,30.679785,30.896873,0,0,,
369.960556,0.004841,3.5758,0.017291,30.683914,30.891101,0,0,,
370.961363,0.001798,3.5758,0.006449,30.672153,30.90171,0,0,,
371.962847,0.005806,3.5753,0.020772,30.682958,30.901879,0,0,,
373.961945,0.002519,3.5752,0.009067,30.680024,30.907012,0,0,,
374.961094,0.003999,3.5754,0.014312,30.68002,30.923875,0,0,,
0,0.015071,3.5754,0.015071,30.666743,30.8798,0,0,,
0.938931,-2.9738,3.4373,-2.9738,30.675619,30.891608,1.15586118770597,0.336270092138005,,
1.936638,-2.9973,3.3758,-2.9973,30.668231,30.886055,1.12628031895373,0.333633603576552,,
2.934258,-2.9898,3.3446,-2.9898,30.683419,30.89464,1.11867014516021,0.33447053314603,,
3.935876,-2.9795,3.3294,-2.9795,30.698476,30.895394,1.11743581137775,0.335626783017285,,
4.936189,-2.9929,3.3173,-2.9929,30.684495,30.912582,1.10838985599252,0.334124093688396,,
5.935205,-2.9921,3.3089,-2.9921,30.685789,30.913509,1.10587881421076,0.334213428695565,,
6.938181,-3.0117,3.3036,-3.0117,30.674836,30.900725,1.09692200418368,0.332038383637148,,
7.938724,-3.017,3.2958,-3.017,30.693956,30.891241,1.09240967848856,0.331455087835598,,
8.93558,-2.987,3.2909,-2.987,30.685101,30.908421,1.10174087713425,0.33478406427854,,
9.940706,-2.9919,3.287,-2.9919,30.686984,30.922404,1.09863297570106,0.334235769912096,,
10.936153,-2.9653,3.282,-2.9653,30.680601,30.910889,1.10680200991468,0.337234006677233,,
11.940622,-2.9797,3.2772,-2.9797,30.673951,30.923673,1.09984226599993,0.335604255461959,,
12.936911,-2.9855,3.2731,-2.9855,30.691216,30.908302,1.09633227265115,0.334952269301625,,
13.941036,-2.9994,3.2696,-2.9994,30.686857,30.901743,1.09008468360339,0.333400013336,,
14.938883,-3.0229,3.2656,-3.0229,30.688134,30.895687,1.08028714148665,0.330808164345496,,
15.934792,-2.9814,3.264,-2.9814,30.698134,30.897986,1.09478768363856,0.335412893271617,,
16.935274,-3.0002,3.259,-3.0002,30.679402,30.892457,1.08626091593894,0.333311112592494,,
17.936376,-3.0061,3.2558,-3.0061,30.684875,30.908929,1.08306443564752,0.332656930907155,,
18.93504,-3.0009,3.2528,-3.0009,30.704777,30.914894,1.0839414842214,0.333233363324336,,
19.936275,-3.0002,3.25,-3.0002,30.695831,30.91255,1.08326111592561,0.333311112592494,,
20.93733,-2.9699,3.2466,-2.9699,30.699639,30.903524,1.09316812013873,0.33671167379373,,
21.942099,-2.9865,3.2453,-2.9865,30.690178,30.897364,1.08665662146325,0.334840113845639,,
22.93684,-3.0006,3.2424,-3.0006,30.676094,30.895383,1.08058388322336,0.333266679997334,,
23.934167,-3.0052,3.2391,-3.0052,30.69003,30.893183,1.07783175828564,0.332756555304139,,
24.93643,-2.9998,3.2379,-2.9998,30.691645,30.892231,1.07937195813054,0.333355557037136,,
25.93607,-2.9926,3.2359,-2.9926,30.70678,30.910663,1.08130054133529,0.33415758871884,,
26.937752,-3.0022,3.2336,-3.0022,30.701617,30.908068,1.07707681033908,0.333089068016788,,
27.936101,-2.9973,3.2325,-2.9973,30.695675,30.883794,1.07847062356121,0.333633603576552,,
