time (s),Current (A), Voltage (V), Power (W), Battery Temp (C), Ambient Temp (C),Voltage R (Ohm),Power R (Ohm),Avg. Volt R (Ohm),Avg. Power R (Ohm)
0,0.030817,3.4524,0.10644,20.752339,20.418632,0,0,1.01224480070099,0.340287695109744
0.894558,-6.0105,3.1858,-19.148,20.757162,20.422716,0.530039098244738,0.530032153129467,,
1.891207,-5.9746,3.1533,-18.839,20.758626,20.405679,0.52778428681418,0.527764503559383,,
2.895182,-6.0199,3.1379,-18.889,20.757134,20.413068,0.521254505888802,0.521231210394063,,
3.894767,-5.99,3.1288,-18.741,20.77059,20.428378,0.522337228714524,0.522322958966112,,
4.933815,-6.0058,3.122,-18.75,20.754096,20.418909,0.519830830197476,0.519827847078737,,
5.89281,-6.0675,3.1148,-18.898,20.756941,20.425085,0.513358055212196,0.513329561048288,,
6.893503,-5.9982,3.1108,-18.659,20.744376,20.423617,0.518622253342669,0.518616678887387,,
7.894592,-5.9644,3.1056,-18.523,20.759642,20.406696,0.52068942391523,0.520688281510017,,
8.89644,-5.9952,3.1028,-18.601,20.749769,20.421611,0.517547371230318,0.517522148668138,,
9.896518,-6.055,3.0972,-18.752,20.753952,20.411364,0.511511147811726,0.511468979987331,,
10.897192,-6.0333,3.0942,-18.667,20.746514,20.434266,0.512853662174929,0.512819683166341,,
0,0.005001,3.2319,0.016242,20.755697,20.443081,0,0,,
0.972197,0.000143,3.2583,0.000514,20.748108,20.43697,0,0,,
1.971747,0.004151,3.266,0.013575,20.77673,20.4323,0,0,,
2.973028,0.003047,3.2712,0.009995,20.776819,20.439048,0,0,,
3.971091,0.003045,3.2748,0.009979,20.755962,20.443717,0,0,,
4.972775,0.002728,3.2788,0.008983,20.748755,20.441687,0,0,,
7.973773,0.008297,3.2852,0.027289,20.775437,20.449877,0,0,,
8.977273,0.046898,3.2854,0.15418,20.751775,20.452108,0,0,,
9.974769,0.005424,3.2883,0.017869,20.77935,20.448611,0,0,,
12.971729,0.049007,3.2929,0.16108,20.779743,20.443084,0,0,,
13.972073,0.000063,3.2953,0.000214,20.77705,20.4452,0,0,,
14.972582,0.001882,3.2956,0.006198,20.78552,20.437762,0,0,,
15.973443,0.005289,3.296,0.017428,20.782419,20.44687,0,0,,
17.973128,-0.001752,3.2977,-0.005773,20.790262,20.441025,0,0,,
21.007379,0.004154,3.3014,0.013699,20.788014,20.439147,0,0,,
21.973848,0.005476,3.3015,0.018093,20.790157,20.453501,0,0,,
22.971351,-0.002747,3.303,-0.009004,20.790436,20.45526,0,0,,
23.972024,0.047303,3.303,0.1582,20.795959,20.444874,0,0,,
25.972594,0.00432,3.3031,0.014266,20.805574,20.472253,0,0,,
26.971225,-0.005653,3.3038,-0.018622,20.80426,20.447998,0,0,,
29.973247,-0.000464,3.3063,-0.001516,20.806733,20.452321,0,0,,
30.974358,0.00594,3.3058,0.01963,20.810367,20.450776,0,0,,
31.974591,-0.003981,3.3055,-0.013101,20.814487,20.451938,0,0,,
33.975715,0.045943,3.3068,0.15044,20.805966,20.452664,0,0,,
34.975049,-0.001357,3.3063,-0.004442,20.795697,20.460893,0,0,,
35.980174,0.003635,3.307,0.012085,20.82433,20.458084,0,0,,
36.979169,-0.000429,3.3071,-0.001348,20.825263,20.479737,0,0,,
38.973382,0.003523,3.3092,0.011659,20.814087,20.457458,0,0,,
40.972398,-0.001021,3.3094,-0.003362,20.832147,20.468493,0,0,,
44.972409,-0.000923,3.3097,-0.003,20.81704,20.467812,0,0,,
45.973023,0.099157,3.3109,0.33032,20.805702,20.4561,0,0,,
46.972442,-0.000901,3.3091,-0.002941,20.831529,20.453075,0,0,,
49.972116,-0.000881,3.3107,-0.002858,20.82187,20.463394,0,0,,
50.971149,0.046751,3.31,0.15476,20.831397,20.475883,0,0,,
52.971047,-0.002397,3.3109,-0.007856,20.852057,20.46954,0,0,,
55.97402,0.002519,3.3118,0.008314,20.842336,20.476836,0,0,,
57.976406,-0.000731,3.3125,-0.002417,20.833317,20.492974,0,0,,
59.980411,0.000936,3.3125,0.003126,20.833404,20.50009,0,0,,
60.981411,0.009565,3.3139,0.031766,20.84899,20.494962,0,0,,
61.978284,0.004106,3.3128,0.013628,20.848632,20.484984,0,0,,
62.974073,0.000729,3.3118,0.002407,20.849307,20.478629,0,0,,
66.972106,0.048932,3.3141,0.16409,20.83642,20.494968,0,0,,
68.971999,-0.002756,3.3139,-0.009106,20.84425,20.481341,0,0,,
72.970848,0.094817,3.3132,0.31435,20.851262,20.507225,0,0,,
73.970935,0.046298,3.3138,0.15323,20.85241,20.498383,0,0,,
74.971896,0.047081,3.3143,0.15636,20.846797,20.492768,0,0,,
75.974061,0.005136,3.3141,0.016993,20.858926,20.495281,0,0,,
76.973406,0.048539,3.3142,0.1623,20.859677,20.508983,0,0,,
77.973048,-0.000943,3.3149,-0.003112,20.862099,20.515105,0,0,,
80.972026,0.046646,3.3153,0.15221,20.856766,20.50755,0,0,,
81.972525,-0.001374,3.3145,-0.004538,20.865603,20.509731,0,0,,
82.970086,0.003338,3.3148,0.011124,20.865961,20.487149,0,0,,
85.970891,0.000567,3.3149,0.001979,20.860219,20.518034,0,0,,
86.972351,-0.001744,3.3137,-0.005746,20.8662,20.500338,0,0,,
87.973181,-0.001947,3.3152,-0.006405,20.859109,20.491395,0,0,,
88.971684,-0.001891,3.3142,-0.006176,20.8719,20.515289,0,0,,
89.971476,0.004804,3.314,0.01598,20.87431,20.50031,0,0,,
90.973264,-0.001481,3.3158,-0.004862,20.865509,20.511487,0,0,,
91.971953,0.003604,3.3154,0.01201,20.862332,20.529398,0,0,,
92.972583,0.046583,3.3157,0.15421,20.870967,20.521016,0,0,,
93.974026,0.1048,3.3163,0.35177,20.877534,20.517226,0,0,,
94.97306,0.009338,3.3152,0.030993,20.864016,20.497413,0,0,,
96.974835,0.006042,3.3159,0.020084,20.886512,20.512886,0,0,,
97.975088,0.006531,3.3149,0.021722,20.860493,20.503509,0,0,,
98.972216,0.006977,3.3151,0.023179,20.86432,20.519916,0,0,,
99.97093,0.007653,3.3162,0.025408,20.863629,20.511826,0,0,,
100.970961,0.007397,3.3167,0.024571,20.871434,20.512973,0,0,,
101.976744,0.053537,3.3164,0.17668,20.875847,20.529227,0,0,,
102.971937,0.007347,3.3161,0.024382,20.86757,20.522427,0,0,,
103.971925,0.009425,3.315,0.031283,20.898497,20.540415,0,0,,
105.971999,0.00797,3.3158,0.026452,20.886559,20.517744,0,0,,
106.97797,0.011051,3.3147,0.036676,20.873115,20.521684,0,0,,
107.972057,0.001763,3.3158,0.00588,20.874799,20.525958,0,0,,
108.972329,0.002976,3.3149,0.009887,20.867413,20.53152,0,0,,
109.972161,0.004093,3.3161,0.013625,20.884669,20.524363,0,0,,
110.971933,-0.00139,3.3155,-0.004599,20.881659,20.538001,0,0,,
113.973849,0.003918,3.3169,0.013012,20.898951,20.540129,0,0,,
114.974113,0.000331,3.3155,0.001111,20.883391,20.532333,0,0,,
117.974878,0.051051,3.3146,0.16897,20.877623,20.530264,0,0,,
119.970855,0.002072,3.3165,0.006889,20.880759,20.55301,0,0,,
120.972204,0.001253,3.3168,0.004183,20.879815,20.554285,0,0,,
121.973268,0.003073,3.3157,0.010213,20.89193,20.549015,0,0,,
122.972246,0.00472,3.3174,0.015713,20.888281,20.549434,0,0,,
124.973209,0.006434,3.3175,0.021399,20.89499,20.547636,0,0,,
125.971225,0.004188,3.3172,0.013977,20.888458,20.557751,0,0,,
126.971022,0.002995,3.3167,0.010046,20.892513,20.548858,0,0,,
129.972338,-0.002251,3.3171,-0.007417,20.887601,20.559114,0,0,,
130.971101,0.052258,3.3182,0.17247,20.898402,20.562149,0,0,,
132.972654,0.047698,3.3165,0.16003,20.898477,20.554454,0,0,,
133.982914,0.000256,3.3175,0.000858,20.88627,20.553713,0,0,,
134.972092,0.002288,3.3166,0.007632,20.899853,20.567669,0,0,,
135.971742,-0.001632,3.3179,-0.005364,20.896996,20.561112,0,0,,
136.9712,0.003104,3.317,0.010335,20.893729,20.569313,0,0,,
137.972485,0.047672,3.3179,0.1589,20.911177,20.579367,0,0,,
138.971168,0.003023,3.3175,0.010064,20.913918,20.551401,0,0,,
139.972557,-0.001048,3.3184,-0.003451,20.895514,20.568878,0,0,,
140.972281,-0.0000071,3.3183,0.0000046,20.890666,20.56107,0,0,,
141.971469,0.003844,3.3173,0.012783,20.899453,20.575778,0,0,,
144.971598,0.003946,3.3165,0.013093,20.908238,20.569397,0,0,,
145.971992,0.000492,3.3172,0.001654,20.890433,20.573786,0,0,,
146.970568,0.000492,3.3175,0.001645,20.917254,20.571387,0,0,,
147.972834,-0.001298,3.3181,-0.004254,20.909767,20.582396,0,0,,
148.971317,0.1004,3.3175,0.33609,20.891962,20.571246,0,0,,
149.976158,0.000334,3.3165,0.001127,20.901514,20.573771,0,0,,
150.970775,0.002559,3.317,0.008473,20.912482,20.578822,0,0,,
151.973132,0.003359,3.3164,0.011172,20.907545,20.565004,0,0,,
152.974303,-0.002167,3.3172,-0.007161,20.897328,20.596591,0,0,,
153.971992,0.048636,3.3178,0.16316,20.918729,20.575452,0,0,,
156.972024,-0.001122,3.3182,-0.003695,20.905795,20.591001,0,0,,
157.971508,-0.001279,3.3182,-0.004211,20.909926,20.582925,0,0,,
159.971057,-0.001842,3.3178,-0.006069,20.899684,20.569721,0,0,,
160.972733,0.006981,3.3185,0.023231,20.897452,20.582656,0,0,,
161.970144,-0.004026,3.318,-0.013317,20.899122,20.583587,0,0,,
162.972124,0.000821,3.3201,0.002777,20.901379,20.589174,0,0,,
163.970448,-0.001145,3.3181,-0.003749,20.914757,20.579988,0,0,,
164.970253,-0.001943,3.3174,-0.006375,20.92793,20.599825,0,0,,
166.973769,0.054792,3.3184,0.1836,20.927738,20.597783,0,0,,
167.973699,0.006845,3.3185,0.022781,20.912625,20.595984,0,0,,
168.970868,0.006919,3.3192,0.023053,20.903531,20.592066,0,0,,
169.971373,0.001537,3.3175,0.005155,20.921666,20.601697,0,0,,
170.970307,0.000193,3.3179,0.000722,20.916628,20.588889,0,0,,
171.971677,0.000914,3.3193,0.003104,20.91011,20.608266,0,0,,
172.9723,0.003394,3.3188,0.011351,20.920159,20.597231,0,0,,
173.973055,0.000131,3.3184,0.000512,20.911537,20.603775,0,0,,
174.971714,0.052333,3.3182,0.17439,20.906576,20.588083,0,0,,
175.970276,-0.000324,3.3186,-0.000992,20.926088,20.605381,0,0,,
176.971431,0.005084,3.3175,0.01695,20.918754,20.604334,0,0,,
177.971912,0.005607,3.3179,0.018627,20.922592,20.618162,0,0,,
178.972312,0.001441,3.3176,0.004811,20.914404,20.608122,0,0,,
179.971179,0.007515,3.3178,0.025013,20.923472,20.626811,0,0,,
0,5.9988,3.4578,20.743,20.919325,20.608975,0,0,,
0.934825,5.9997,3.5163,21.097,20.939118,20.599548,0,0,,
1.935368,6.004,3.5474,21.298,20.923725,20.600427,0,0,,
2.93433,6.003,3.5781,21.479,20.941273,20.603553,0,0,,
3.934092,5.999,3.6122,21.67,20.925407,20.595081,0,0,,
4.93787,5.9954,3.653,21.902,20.942292,20.596433,0,0,,
5.934852,6.0099,3.6996,22.234,20.942942,20.607442,0,0,,
6.936544,5.9999,3.7556,22.533,20.920623,20.605464,0,0,,
7.935934,5.9918,3.8177,22.875,20.946155,20.596967,0,0,,
8.935784,5.9937,3.8864,23.294,20.927649,20.589555,0,0,,
9.932909,5.992,3.9658,23.763,20.946996,20.585229,0,0,,
10.934749,6.0049,4.0519,24.331,20.933451,20.572051,0,0,,
193.989945,0.00629,4.0166,0.025277,20.942544,20.585956,0,0,,
195.972423,0.002052,3.8711,0.007983,20.954506,20.584973,0,0,,
196.970651,0.006873,3.8322,0.026394,20.944762,20.564127,0,0,,
197.971742,0.006601,3.7993,0.025135,20.959989,20.55864,0,0,,
198.972097,0.006627,3.7702,0.025054,20.958445,20.524908,0,0,,
199.972271,0.005937,3.7451,0.022268,20.960166,20.551418,0,0,,
200.969932,-0.003163,3.7235,-0.011699,20.972434,20.547782,0,0,,
201.971945,0.007469,3.7045,0.027704,20.968429,20.538596,0,0,,
202.971377,0.0071,3.6871,0.026209,20.979115,20.545586,0,0,,
203.972249,0.004331,3.6706,0.01596,20.976769,20.555448,0,0,,
204.97155,0.008038,3.6573,0.029449,20.992339,20.540317,0,0,,
205.970453,0.002861,3.6444,0.010485,20.984471,20.550204,0,0,,
206.970931,0.007955,3.6323,0.02898,20.992108,20.530096,0,0,,
207.97012,0.000793,3.6228,0.002928,20.988589,20.550624,0,0,,
208.971372,0.006825,3.6113,0.024744,20.997719,20.52424,0,0,,
209.972259,0.008527,3.6024,0.030801,21.009042,20.537048,0,0,,
210.970309,-0.000504,3.5943,-0.001727,21.011784,20.543491,0,0,,
211.971697,0.006825,3.5866,0.024546,21.005407,20.55487,0,0,,
212.972337,0.000959,3.5787,0.003506,21.002538,20.52536,0,0,,
213.971547,-0.000949,3.5717,-0.003343,21.019792,20.531892,0,0,,
214.974294,-0.002382,3.5645,-0.008426,21.024714,20.533857,0,0,,
215.975034,0.001965,3.5596,0.007064,21.029661,20.510688,0,0,,
216.973067,0.001514,3.5543,0.005473,21.028462,20.499128,0,0,,
217.974775,0.006079,3.5496,0.021668,21.029316,20.513672,0,0,,
218.973201,0.009435,3.5445,0.033508,21.031865,20.508453,0,0,,
219.973893,0.003952,3.54,0.014076,21.059806,20.517907,0,0,,
220.970912,0.000473,3.5354,0.001735,21.034862,20.515151,0,0,,
221.971084,0.004711,3.5337,0.016701,21.055979,20.533688,0,0,,
222.971175,-0.001624,3.5275,-0.005658,21.053695,20.497734,0,0,,
224.971025,0.000325,3.5221,0.001214,21.05423,20.528608,0,0,,
225.971293,0.000626,3.519,0.002248,21.064877,20.525201,0,0,,
226.971053,0.002802,3.5159,0.009919,21.069965,20.518452,0,0,,
228.973228,0.000272,3.5118,0.001005,21.071813,20.502911,0,0,,
229.97237,0.000038,3.5086,0.000174,21.062453,20.509456,0,0,,
230.969807,-0.0000764,3.5079,-0.00023,21.065513,20.505118,0,0,,
231.971098,-0.002658,3.5047,-0.009295,21.07046,20.511547,0,0,,
232.973363,0.002455,3.5037,0.0086,21.079041,20.504223,0,0,,
233.971125,0.00098,3.5019,0.003478,21.081909,20.498213,0,0,,
234.972814,0.007271,3.5003,0.025463,21.073798,20.513037,0,0,,
235.973501,0.003847,3.4982,0.013484,21.088756,20.520973,0,0,,
236.970966,0.007606,3.4972,0.026609,21.075455,20.515065,0,0,,
237.97103,0.003191,3.4964,0.011167,21.079075,20.499448,0,0,,
238.971746,-0.003218,3.4948,-0.011209,21.088652,20.5131,0,0,,
239.971859,-0.002403,3.4943,-0.008348,21.084393,20.502918,0,0,,
240.973351,0.000632,3.4924,0.002254,21.09268,20.50233,0,0,,
241.970841,-0.002492,3.4907,-0.008674,21.08128,20.496474,0,0,,
242.969764,0.051844,3.4897,0.18137,21.086214,20.48661,0,0,,
243.970698,0.002124,3.4896,0.007435,21.083689,20.482604,0,0,,
245.97205,-0.002151,3.4867,-0.007482,21.106411,20.512368,0,0,,
246.971826,0.002168,3.4866,0.007595,21.096885,20.491737,0,0,,
247.971337,0.0000395,3.4858,0.00016,21.080919,20.488343,0,0,,
248.974208,0.005163,3.4845,0.018018,21.089348,20.485676,0,0,,
249.974261,-0.001876,3.4834,-0.00649,21.094652,20.485803,0,0,,
250.972162,0.004211,3.4843,0.014689,21.097138,20.457951,0,0,,
251.972007,0.004562,3.483,0.015905,21.100606,20.47178,0,0,,
252.974406,-0.000724,3.4831,-0.002444,21.102646,20.474191,0,0,,
253.972221,0.001494,3.4811,0.005244,21.101549,20.471243,0,0,,
254.997294,0.00768,3.4807,0.026734,21.096333,20.476755,0,0,,
255.970157,0.000883,3.4801,0.003108,21.096217,20.462949,0,0,,
256.971801,-0.002525,3.4801,-0.008727,21.101752,20.461457,0,0,,
257.970256,-0.00282,3.4785,-0.009746,21.090173,20.472442,0,0,,
258.972751,-0.0000528,3.4791,-0.000137,21.104301,20.453277,0,0,,
259.971946,-0.000264,3.4778,-0.000867,21.105652,20.460179,0,0,,
260.969885,-0.002752,3.4785,-0.009503,21.102643,20.463458,0,0,,
261.970788,0.001484,3.478,0.005207,21.104452,20.470819,0,0,,
262.973455,0.002417,3.4761,0.008438,21.102832,20.466978,0,0,,
263.974785,0.051096,3.4769,0.19492,21.105969,20.461607,0,0,,
264.974356,0.001139,3.4758,0.004001,21.107333,20.454461,0,0,,
265.973085,0.001747,3.4758,0.006091,21.104017,20.452623,0,0,,
266.972157,0.006627,3.4755,0.023074,21.110609,20.463289,0,0,,
267.973571,0.003132,3.476,0.010931,21.104297,20.453273,0,0,,
268.970284,0.004183,3.4745,0.014579,21.104322,20.452928,0,0,,
269.969468,0.006241,3.4748,0.021735,21.099221,20.463365,0,0,,
270.97072,0.003169,3.4741,0.011016,21.099399,20.463543,0,0,,
271.974156,0.006545,3.4741,0.02275,21.087425,20.460072,0,0,,
272.970942,0.002293,3.4733,0.00797,21.109319,20.455339,0,0,,
273.97094,0.000138,3.4717,0.000497,21.112928,20.453399,0,0,,
274.971103,0.001576,3.4735,0.005468,21.103325,20.437871,0,0,,
275.970281,-0.000731,3.4725,-0.00253,21.104626,20.445092,0,0,,
276.9708,0.001614,3.4719,0.005601,21.12629,20.457519,0,0,,
277.972186,0.0000969,3.4718,0.000345,21.099881,20.443305,0,0,,
278.970936,0.003036,3.4718,0.010563,21.095239,20.470111,0,0,,
279.97055,0.002634,3.4716,0.009148,21.116331,20.453844,0,0,,
280.972036,0.007049,3.4724,0.024461,21.094729,20.45887,0,0,,
281.972861,0.0015,3.4718,0.005217,21.102992,20.460477,0,0,,
282.972363,0.004078,3.4715,0.014177,21.092599,20.458589,0,0,,
283.972388,0.001489,3.4712,0.005196,21.0965,20.444362,0,0,,
284.971735,0.003735,3.4707,0.013,21.090035,20.451953,0,0,,
285.972926,0.007022,3.4713,0.024402,21.110718,20.444898,0,0,,
286.969986,0.001736,3.4695,0.00602,21.109493,20.444412,0,0,,
287.971275,0.007134,3.47,0.024798,21.100325,20.440419,0,0,,
288.97018,0.004129,3.4704,0.014346,21.103474,20.434319,0,0,,
289.969425,-0.000825,3.471,-0.002838,21.094586,20.446887,0,0,,
290.971153,0.007778,3.4692,0.027034,21.099024,20.433567,0,0,,
291.969071,0.001584,3.47,0.00552,21.083428,20.439053,0,0,,
292.97297,0.008847,3.4688,0.030711,21.109352,20.43465,0,0,,
293.972675,0.007699,3.4688,0.02672,21.09827,20.436883,0,0,,
294.971388,0.00963,3.4691,0.033433,21.101866,20.441961,0,0,,
295.971776,0.004407,3.4698,0.015327,21.095771,20.443262,0,0,,
296.971506,0.009133,3.4687,0.031714,21.099762,20.452806,0,0,,
297.971198,0.006937,3.4687,0.024068,21.101483,20.443797,0,0,,
298.970771,0.007826,3.469,0.027196,21.112844,20.424454,0,0,,
299.970887,0.006321,3.4686,0.021943,21.10995,20.447089,0,0,,
300.971792,0.004165,3.4689,0.014483,21.095694,20.441335,0,0,,
301.97101,0.002494,3.4681,0.008692,21.100462,20.443146,0,0,,
302.969197,0.002563,3.467,0.008911,21.098319,20.427681,0,0,,
303.974298,0.005395,3.4666,0.018748,21.096419,20.42282,0,0,,
304.975608,0.003679,3.4668,0.012785,21.104236,20.438412,0,0,,
305.969903,0.003818,3.4676,0.013243,21.09596,20.431981,0,0,,
306.972161,0.002827,3.4667,0.009807,21.106377,20.433524,0,0,,
307.969796,0.005107,3.4662,0.01773,21.093485,20.437275,0,0,,
308.97099,0.003473,3.4657,0.012046,21.100893,20.403616,0,0,,
309.969759,0.003821,3.4659,0.013261,21.098075,20.425957,0,0,,
311.970078,0.001857,3.4671,0.006439,21.093637,20.445567,0,0,,
312.974609,-0.001912,3.4666,-0.006602,21.095091,20.431111,0,0,,
314.972079,0.001822,3.4654,0.006315,21.105865,20.436342,0,0,,
316.003733,0.00649,3.4666,0.022496,21.084569,20.433904,0,0,,
316.970189,0.001076,3.4663,0.003758,21.106069,20.431365,0,0,,
317.97169,0.006638,3.4667,0.023027,21.096926,20.429987,0,0,,
318.9711,0.001124,3.4656,0.003916,21.086443,20.436149,0,0,,
319.972234,0.000564,3.465,0.001961,21.101465,20.436009,0,0,,
320.971281,0.000156,3.4645,0.000535,21.076751,20.423121,0,0,,
321.972774,-0.000336,3.4657,-0.001147,21.085639,20.448665,0,0,,
322.973925,0.002227,3.4658,0.007731,21.092397,20.433966,0,0,,
323.972382,0.004428,3.464,0.015346,21.101017,20.440001,0,0,,
324.968979,0.002097,3.4649,0.007309,21.094348,20.430738,0,0,,
325.968843,0.002743,3.4643,0.009504,21.092027,20.429896,0,0,,
326.970878,-0.000554,3.4652,-0.001938,21.068461,20.407056,0,0,,
327.969554,0.048481,3.4636,0.15184,21.084834,20.425289,0,0,,
328.970446,0.001775,3.4643,0.006175,21.084401,20.409684,0,0,,
329.969137,-0.000591,3.4644,-0.002037,21.091949,20.417607,0,0,,
330.969866,0.003816,3.4638,0.013237,21.084157,20.422021,0,0,,
331.970762,-0.000169,3.4642,-0.00056,21.074237,20.419125,0,0,,
332.974693,0.00152,3.4644,0.005271,21.092969,20.399756,0,0,,
333.971079,0.001002,3.4636,0.003488,21.071698,20.396234,0,0,,
334.970714,0.002047,3.4634,0.007115,21.083736,20.404948,0,0,,
335.969867,0.005747,3.4629,0.019911,21.068153,20.407857,0,0,,
336.97189,0.000566,3.4646,0.001965,21.06703,20.410065,0,0,,
337.971234,-0.000165,3.4634,-0.000556,21.067247,20.422122,0,0,,
338.97298,0.001089,3.4644,0.003773,21.073163,20.405841,0,0,,
339.98082,0.008527,3.4643,0.029554,21.071301,20.405458,0,0,,
340.970901,-0.000128,3.4633,-0.000432,21.057619,20.383256,0,0,,
341.969579,0.0000586,3.463,0.000226,21.049418,20.393552,0,0,,
342.968857,0.00074,3.4633,0.00259,21.066187,20.408481,0,0,,
343.970412,0.001487,3.4638,0.005154,21.071288,20.398414,0,0,,
344.971177,0.001298,3.4632,0.004506,21.067258,20.415473,0,0,,
345.969295,0.001721,3.463,0.005986,21.060882,20.409463,0,0,,
346.969828,-0.001027,3.4627,-0.003498,21.06398,20.391472,0,0,,
348.97029,0.00329,3.4628,0.011396,21.053383,20.391599,0,0,,
349.973526,0.000508,3.4637,0.001771,21.050973,20.386227,0,0,,
350.968765,0.004844,3.4645,0.016882,21.048856,20.385589,0,0,,
351.970247,0.002034,3.4634,0.007083,21.058688,20.392836,0,0,,
352.969473,0.002086,3.4624,0.007259,21.057705,20.395184,0,0,,
354.971087,0.003768,3.4621,0.013094,21.0562,20.376656,0,0,,
355.972023,0.003913,3.463,0.013574,21.056965,20.379642,0,0,,
356.973854,0.006502,3.4635,0.022571,21.065777,20.379208,0,0,,
357.97627,0.0000498,3.4618,0.00019,21.056837,20.395795,0,0,,
358.971637,0.000648,3.4623,0.002284,21.07353,20.402877,0,0,,
359.970183,0.006417,3.462,0.022273,21.051061,20.407776,0,0,,
360.971036,0.000977,3.4626,0.003416,21.041216,20.394226,0,0,,
361.968831,-0.0000469,3.463,-0.000105,21.064029,20.370798,0,0,,
362.970474,0.005091,3.4614,0.017687,21.04258,20.38338,0,0,,
363.969204,0.00335,3.4612,0.011646,21.047375,20.390027,0,0,,
364.971474,-0.000327,3.4628,-0.001108,21.048803,20.377765,0,0,,
365.974182,0.051801,3.4606,0.17953,21.05486,20.373095,0,0,,
366.970091,0.003958,3.4621,0.013768,21.046392,20.380164,0,0,,
367.970172,0.003589,3.4611,0.012497,21.051289,20.370632,0,0,,
368.979719,0.010334,3.4624,0.035825,21.048764,20.376986,0,0,,
369.983265,-0.000741,3.4612,-0.002505,21.044339,20.371078,0,0,,
370.978267,0.005846,3.4608,0.020251,21.043331,20.397822,0,0,,
371.971257,0.000415,3.4609,0.001484,21.043076,20.389426,0,0,,
372.980267,0.007935,3.4612,0.027501,21.026983,20.391455,0,0,,
373.978355,0.00528,3.461,0.0183,21.048929,20.404163,0,0,,
0,0.040903,3.4617,0.040903,21.036649,20.395946,0,0,,
0.933114,-3.0004,3.3163,-3.0004,21.047781,20.393394,1.10528596187175,0.333288894814025,,
1.931553,-3.0052,3.2812,-3.0052,21.031905,20.39786,1.09184080926394,0.332756555304139,,
2.930394,-3.0004,3.264,-3.0004,21.038804,20.397362,1.08785495267298,0.333288894814025,,
3.930373,-2.9897,3.254,-2.9897,21.028563,20.397107,1.0884035187477,0.334481720573971,,
4.932558,-3.0067,3.2467,-3.0067,21.024916,20.408999,1.07982173146639,0.332590547776632,,
5.936665,-2.9789,3.2387,-2.9789,21.042284,20.397885,1.0872134009198,0.335694383832958,,
6.933521,-2.9964,3.2356,-2.9964,21.026701,20.374892,1.07982912828728,0.333733813910025,,
7.934027,-2.985,3.2293,-2.985,21.034251,20.378005,1.08184254606365,0.33500837520938,,
8.931974,-3.0028,3.2253,-3.0028,21.023844,20.379434,1.07409750899161,0.333022512321833,,
9.931014,-3.0069,3.221,-3.0069,21.038063,20.38108,1.07120289999667,0.33256842595364,,
10.93059,-2.9657,3.2181,-2.9657,21.039683,20.367529,1.08510638297872,0.337188522102708,,
11.931521,-3.0018,3.2149,-3.0018,21.040537,20.384295,1.07099073889,0.333133453261376,,
12.933039,-2.9521,3.2123,-2.9521,21.029429,20.380582,1.08814064564209,0.338741912536838,,
13.935224,-2.9854,3.2086,-2.9854,21.033421,20.370885,1.07476385074027,0.334963488979701,,
14.931057,-3.034,3.2044,-3.034,21.026369,20.371229,1.05616348055372,0.3295978905735,,
15.930218,-2.9901,3.2026,-2.9901,21.036685,20.371191,1.0710678572623,0.334436975351995,,
16.932903,-3.0256,3.1999,-3.0256,21.031176,20.372709,1.0576084082496,0.330512956107879,,
17.933767,-3.0124,3.1971,-3.0124,21.027172,20.383134,1.06131323861373,0.331961226928695,,
18.933729,-3.0201,3.1963,-3.0201,21.009867,20.38173,1.05834243899209,0.331114863746234,,
19.939363,-2.9816,3.193,-2.9816,21.039337,20.358303,1.0709015293802,0.335390394419104,,
20.931646,-2.9843,3.1927,-2.9843,21.022887,20.379586,1.06983212143551,0.335086955064839,,
21.929652,-2.9851,3.1888,-2.9851,21.029875,20.356976,1.06823891996918,0.334997152524204,,
22.930894,-3.0203,3.1875,-3.0203,21.025271,20.381602,1.05535873919809,0.331092937787637,,
23.930726,-2.9995,3.1856,-2.9995,21.028408,20.357728,1.06204367394566,0.333388898149692,,
24.929113,-2.9985,3.1851,-2.9985,21.024685,20.368804,1.06223111555778,0.333500083375021,,
25.930599,-2.9926,3.1826,-2.9926,21.016612,20.360727,1.06348994185658,0.33415758871884,,
26.930593,-3.021,3.1814,-3.021,21.017696,20.378463,1.05309500165508,0.33101621979477,,
27.930181,-3.0152,3.1803,-3.0152,21.030831,20.369033,1.05475590342266,0.331652958344388,,
28.932499,-3.0007,3.1789,-3.0007,21.021318,20.372836,1.05938614323325,0.33325557369947,,
29.934784,-3.0039,3.1783,-3.0039,21.014992,20.364286,1.05805785811778,0.332900562601951,,
30.930511,-2.9895,3.1773,-2.9895,21.02346,20.364988,1.0628198695434,0.334504097675196,,
31.931489,-2.9891,3.1756,-2.9891,21.021241,20.372759,1.0623933625506,0.334548860861129,,
32.931652,-3.0276,3.1737,-3.0276,21.036684,20.367119,1.0482560443916,0.330294622803541,,
33.930905,-2.9801,3.1732,-2.9801,21.014048,20.351501,1.06479648333949,0.335559209422503,,
34.935668,-2.9829,3.1728,-2.9829,21.035013,20.359897,1.06366287840692,0.335244225418217,,
35.930949,-2.9919,3.1705,-2.9919,21.035842,20.364426,1.0596945085063,0.334235769912096,,
36.933742,-3.0092,3.171,-3.0092,21.042205,20.359322,1.05376844344012,0.332314236341885,,
