"time","cell.v","cell.power","cell.heatPort.T"
0,3.258207422173839,8.463845420580981,49.13750000000005
1,3.258084921191903,8.480739717947369,49.13829011753842
2,3.257988942512991,8.493993599925913,49.13908516044245
3,3.258443963574804,8.431629395513456,49.13987580211085
4,3.258210474900341,8.463758637766512,49.14066622405124
5,3.258172518196352,8.469050731211615,49.14145676992018
6,3.258167403424513,8.469835652580164,49.14224732879813
7,3.258523708498909,8.421014927456055,49.14303003724507
8,3.258506322990673,8.423483878839242,49.14381144326484
9,3.258470535050848,8.428478775493614,49.14459294487568
10,3.258578104334477,8.413795437264566,49.1453706219836
11,3.258802815309132,8.383029044623987,49.14614393422619
12,3.258134365933281,8.474864487565521,49.14693409891186
13,3.258127444980278,8.475897286338867,49.14772521256924
14,3.257683806548481,8.536853364845626,49.14851597746065
15,3.258158501905803,8.471801230885882,49.14930672771112
16,3.2578829290035,8.509699424665646,49.15010181849453
17,3.257918260052279,8.5049347749985,49.15089692667169
18,3.258106503919924,8.479186551756424,49.1516885369789
19,3.2578829137787,8.509950711270543,49.15247825735571
20,3.258378778882996,8.441984947978058,49.15326949194855
21,3.258191943992629,8.467710444267027,49.1540642191224
22,3.258054217110652,8.486694151563432,49.1548589462962
23,3.258139417108117,8.475085487377743,49.15565518329788
24,3.257994552834463,8.495048047542145,49.15645149037829
25,3.258025098413039,8.490939916100263,49.15724981013392
26,3.257802401889069,8.521580317785947,49.15804821604956
27,3.258340565471439,8.447812385799461,49.15883409337187
28,3.257986024490962,8.496550599196807,49.1596204252819
29,3.258588653529727,8.413925161622283,49.1604070137829
30,3.258113499668933,8.479223329130512,49.16119336991812
31,3.258284015449783,8.455904852668752,49.16197972605335
32,3.258009205036703,8.493700836751387,49.16276644379002
33,3.258356339916659,8.446144027383585,49.16355331007537
34,3.258614499813633,8.410791148548014,49.16434017636078
35,3.258604346896016,8.412267678635088,49.16512704264613
36,3.25828495717511,8.456189591347233,49.16591390893149
37,3.258624660376964,8.409644766676204,49.16670034751064
38,3.25785147777114,8.51584003665887,49.16748645644344
39,3.25771412776485,8.534767492167488,49.16827256537624
40,3.257919931163673,8.506612981102966,49.16905867430904
41,3.257927928701332,8.50559835536226,49.16984478324184
42,3.258077945756265,8.485095628755433,49.1706308921747
43,3.258226015575246,8.464858216883826,49.1714170011075
44,3.258285796046157,8.456736548753717,49.1722031100403
45,3.257858527485595,8.51545199353059,49.1729892189731
46,3.257949539043895,8.503046834852521,49.1737753279059
47,3.258548704953425,8.420898875037693,49.17456077123666
48,3.258388550564863,8.44296442202395,49.17534447369428
49,3.257708955395186,8.5363042746372,49.17612817615191
50,3.258335474405185,8.450414475694869,49.17691187860953
51,3.257927863706275,8.506434230174433,49.17769558106716
52,3.258160063808927,8.47465338578597,49.17847928352478
53,3.258785601842152,8.3888740622311,49.17926298598246
54,3.258515259520059,8.426068268921197,49.18004668844009
