time (s),Current (A), Voltage (V), Power (W), Battery Temp (C), Ambient Temp (C),Voltage R (Ohm),Power R (Ohm),Avg. Volt R (Ohm),Avg. Power R (Ohm)
2171.962382,0.007149,3.1754,0.022786,40.472162,40.620966,0,0,,
2172.962325,0.000666,3.1764,0.00217,40.469727,40.621442,0,0,,
2173.962732,0.009422,3.1757,0.030027,40.467368,40.607806,0,0,,
2174.961161,0.000514,3.1755,0.001683,40.478773,40.630487,0,0,,
2175.962519,0.054416,3.1765,0.1707,40.478648,40.601621,0,0,,
2177.962184,0.002768,3.1762,0.008874,40.452614,40.601057,0,0,,
2178.963971,0.004845,3.1758,0.015491,40.460858,40.622397,0,0,,
2179.967287,0.003566,3.1759,0.011348,40.470318,40.614757,0,0,,
2180.962327,0.004982,3.1761,0.015885,40.475146,40.614855,0,0,,
2181.964633,0.051278,3.1756,0.16288,40.461458,40.611719,0,0,,
2182.962029,-0.001975,3.1762,-0.006249,40.472237,40.623224,0,0,,
2183.963995,0.003619,3.1757,0.011547,40.471194,40.629093,0,0,,
2184.962715,0.000395,3.1747,0.001286,40.481897,40.636521,0,0,,
2185.96502,0.008134,3.1764,0.025896,40.477845,40.620464,0,0,,
2186.962873,0.007025,3.1752,0.022349,40.468547,40.614805,0,0,,
2187.961944,-0.004425,3.1758,-0.014012,40.476076,40.616512,0,0,,
2188.961624,0.001384,3.1749,0.004434,40.460317,40.638591,0,0,,
2189.961131,0.007348,3.1747,0.023335,40.465097,40.624816,0,0,,
2190.962722,-0.000348,3.1742,-0.001062,40.462864,40.62804,0,0,,
2191.963263,-0.000868,3.1756,-0.002736,40.48502,40.622545,0,0,,
2192.964999,0.003801,3.1742,0.012083,40.453051,40.640421,0,0,,
2193.961576,0.002756,3.1758,0.008773,40.459903,40.631628,0,0,,
2194.962575,-0.000309,3.1746,-0.000935,40.464269,40.631992,0,0,,
2195.961831,0.002957,3.1761,0.009398,40.474982,40.630335,0,0,,
2196.961247,0.006904,3.1757,0.021918,40.477568,40.618732,0,0,,
2197.964486,0.00269,3.1761,0.00853,40.4627,40.626422,0,0,,
2198.961721,-0.001184,3.1752,-0.003745,40.467844,40.61774,0,0,,
2199.9642,-0.002012,3.1749,-0.006376,40.469311,40.609748,0,0,,
2201.959907,-0.00167,3.1754,-0.005295,40.465824,40.620087,0,0,,
2202.963346,0.003271,3.1747,0.01039,40.463955,40.614216,0,0,,
2203.961174,0.000175,3.1747,0.000592,40.459525,40.609423,0,0,,
2204.962098,-0.002137,3.1756,-0.006742,40.460166,40.622069,0,0,,
2205.959648,0.004493,3.1756,0.014307,40.474093,40.628354,0,0,,
2206.96263,-0.002749,3.1762,-0.008704,40.456728,40.617176,0,0,,
2207.961061,0.006399,3.1758,0.020362,40.484456,40.646356,0,0,,
2208.961085,0.006928,3.1751,0.022036,40.459664,40.629935,0,0,,
2209.962444,-0.000455,3.1751,-0.001396,40.486463,40.608709,0,0,,
2210.960885,0.008474,3.1753,0.02692,40.470718,40.6097,0,0,,
2211.962615,0.004431,3.1756,0.014146,40.457556,40.609273,0,0,,
2212.96439,0.00411,3.1744,0.013104,40.465324,40.611583,0,0,,
2213.962033,0.005861,3.1758,0.018682,40.466602,40.621956,0,0,,
2214.961479,0.007509,3.1759,0.023872,40.480215,40.606826,0,0,,
2215.9668,-0.0000587,3.1763,-0.000185,40.465272,40.62681,0,0,,
2216.967425,0.006179,3.1758,0.019611,40.47654,40.620614,0,0,,
2217.965122,0.008887,3.1758,0.028249,40.47457,40.625557,0,0,,
2218.96297,0.001093,3.1775,0.003548,40.460217,40.639946,0,0,,
2220.962328,0.000359,3.1762,0.001141,40.470593,40.609575,0,0,,
2221.974855,0.003794,3.1758,0.012118,40.461133,40.628129,0,0,,
2222.96214,0.002441,3.1765,0.007794,40.46132,40.617402,0,0,,
2223.96118,0.053129,3.1739,0.16816,40.477506,40.627038,0,0,,
2224.961025,0.001251,3.176,0.003972,40.467846,40.617742,0,0,,
2225.959606,0.004963,3.1746,0.015781,40.470216,40.612836,0,0,,
2226.96118,0.00048,3.1758,0.001528,40.461044,40.618582,0,0,,
2227.960632,0.0000896,3.1745,0.000315,40.476051,40.625582,0,0,,
2228.96002,0.001545,3.1749,0.00497,40.462438,40.628343,0,0,,
2229.962446,0.002845,3.1754,0.009035,40.458699,40.614054,0,0,,
2230.960634,0.00469,3.1761,0.014931,40.469087,40.623713,0,0,,
2231.963421,-0.000405,3.1758,-0.001289,40.452701,40.615696,0,0,,
2232.961392,0.0000277,3.1761,0.000118,40.461158,40.621242,0,0,,
2233.962511,0.00088,3.1743,0.002803,40.462136,40.611305,0,0,,
2234.961103,0.004471,3.1754,0.014235,40.480064,40.618318,0,0,,
2235.960197,0.004538,3.1766,0.014466,40.459375,40.623825,0,0,,
2236.963963,0.002675,3.1755,0.008495,40.459639,40.624089,0,0,,
2237.96278,0.000283,3.1755,0.000928,40.471232,40.618218,0,0,,
2238.966198,0.003271,3.1748,0.010389,40.439616,40.610252,0,0,,
2239.965066,0.004637,3.1762,0.014762,40.467707,40.614329,0,0,,
2240.963126,-0.001079,3.1766,-0.003377,40.464205,40.611192,0,0,,
2241.963724,0.001169,3.1753,0.003748,40.473515,40.602674,0,0,,
2242.960695,0.004525,3.175,0.014421,40.465436,40.587683,0,0,,
2243.961113,0.001847,3.1748,0.005902,40.460453,40.609987,0,0,,
2244.962214,0.001036,3.1757,0.003355,40.453504,40.603038,0,0,,
2245.960398,0.000622,3.1764,0.002043,40.468335,40.610227,0,0,,
2246.960882,0.005672,3.176,0.018073,40.468899,40.606426,0,0,,
2247.961393,-0.000115,3.1765,-0.000305,40.462525,40.61606,0,0,,
2248.961213,0.002062,3.1748,0.006604,40.464733,40.618268,0,0,,
2249.961958,0.007789,3.1756,0.024806,40.454143,40.609862,0,0,,
2250.963722,0.002108,3.1764,0.00674,40.45225,40.599238,0,0,,
2251.961992,0.001247,3.178,0.00408,40.475673,40.607015,0,0,,
2252.963084,-0.001551,3.1758,-0.00486,40.479375,40.618356,0,0,,
2253.974535,-0.00016,3.1756,-0.000447,40.473226,40.608206,0,0,,
2254.970531,0.006638,3.1759,0.021088,40.466953,40.608845,0,0,,
2255.96453,0.000538,3.1777,0.00178,40.455273,40.593529,0,0,,
2256.963289,0.008101,3.1766,0.025794,40.473365,40.608345,0,0,,
2257.961242,-0.003452,3.1755,-0.010931,40.470329,40.607492,0,0,,
2258.960674,-0.0000838,3.1753,-0.000219,40.453592,40.605309,0,0,,
2259.960492,-0.002438,3.1759,-0.007717,40.461044,40.600391,0,0,,
2260.96039,-0.00067,3.175,-0.002113,40.459175,40.603615,0,0,,
2261.959962,-0.001795,3.1758,-0.005646,40.464319,40.612397,0,0,,
2262.963902,-0.000147,3.1756,-0.000417,40.459564,40.621103,0,0,,
2263.962578,-0.001208,3.1751,-0.003787,40.476426,40.623411,0,0,,
2264.960302,-0.003076,3.1759,-0.009757,40.476551,40.631904,0,0,,
2265.961398,-0.000411,3.1765,-0.001256,40.481972,40.618043,0,0,,
2266.96105,-0.002873,3.1757,-0.009079,40.461822,40.622633,0,0,,
2267.963003,0.005109,3.1745,0.016221,40.456865,40.620587,0,0,,
2268.963322,0.001674,3.1747,0.005352,40.467855,40.615205,0,0,,
2269.961353,0.002074,3.1753,0.006633,40.469099,40.61463,0,0,,
2270.964427,0.000595,3.1777,0.001884,40.470216,40.606651,0,0,,
2271.962288,0.002118,3.1762,0.006724,40.465385,40.601458,0,0,,
2272.962908,0.004396,3.1758,0.013976,40.485095,40.609159,0,0,,
2273.96464,-0.00051,3.1755,-0.001609,40.462575,40.597556,0,0,,
2274.962256,0.002466,3.1747,0.007847,40.467241,40.611681,0,0,,
2275.961118,0.00014,3.1767,0.000444,40.469538,40.604882,0,0,,
2277.960949,0.004317,3.1764,0.013688,40.461395,40.610564,0,0,,
2278.961248,0.004226,3.176,0.013415,40.476526,40.603502,0,0,,
2279.964962,0.001441,3.1755,0.004568,40.474243,40.604857,0,0,,
2280.959383,-0.00073,3.1764,-0.002273,40.456878,40.620601,0,0,,
2281.960554,-0.002571,3.1767,-0.00812,40.473013,40.617452,0,0,,
2282.962841,0.005211,3.1764,0.016527,40.461922,40.61473,0,0,,
2283.964921,-0.002544,3.1761,-0.00806,40.454031,40.611933,0,0,,
2284.962101,-0.000949,3.1754,-0.002939,40.46014,40.605307,0,0,,
2285.963579,0.003315,3.1749,0.010579,40.464155,40.603866,0,0,,
2286.96185,0.008486,3.1761,0.026996,40.463928,40.617099,0,0,,
2287.960974,0.007995,3.1747,0.025415,40.46275,40.61774,0,0,,
2288.959764,0.009869,3.1759,0.031361,40.479762,40.61365,0,0,,
2289.95955,0.007111,3.1761,0.022638,40.468947,40.617388,0,0,,
2290.961687,0.004628,3.1759,0.014739,40.478859,40.627299,0,0,,
2291.960686,0.010275,3.1754,0.032651,40.476049,40.624489,0,0,,
2292.961503,0.010672,3.1757,0.033941,40.460667,40.620023,0,0,,
2293.95957,0.004765,3.1758,0.015157,40.462009,40.621729,0,0,,
2294.963028,0.012212,3.1758,0.038807,40.445422,40.615694,0,0,,
2295.96347,0.008359,3.1749,0.026548,40.462448,40.60616,0,0,,
2296.961605,0.011195,3.1753,0.035569,40.461356,40.618893,0,0,,
2297.960293,0.001124,3.1753,0.003592,40.463414,40.611856,0,0,,
2298.95978,0.001349,3.1759,0.004279,40.462121,40.60074,0,0,,
2299.96331,0.000955,3.1763,0.003041,40.464617,40.603964,0,0,,
2300.964017,-0.00057,3.1758,-0.001817,40.456513,40.607866,0,0,,
2301.964699,0.004538,3.1763,0.014444,40.468017,40.606272,0,0,,
2302.962687,0.000687,3.1768,0.002196,40.466523,40.618603,0,0,,
2303.95934,0.001441,3.1751,0.004579,40.46562,40.611151,0,0,,
2304.959959,0.001054,3.1765,0.003348,40.466537,40.616433,0,0,,
2305.960122,0.000261,3.1754,0.000856,40.461431,40.609873,0,0,,
2306.960574,0.001797,3.1759,0.005721,40.456311,40.593111,0,0,,
2307.959599,0.00283,3.1751,0.008993,40.459974,40.598957,0,0,,
2308.964707,0.000626,3.1755,0.001995,40.461066,40.580767,0,0,,
2309.962709,0.002743,3.1752,0.008723,40.458921,40.587717,0,0,,
2310.960719,0.001864,3.1755,0.005934,40.473914,40.585973,0,0,,
2311.961662,0.0000571,3.1756,0.000185,40.479911,40.593425,0,0,,
2312.96287,0.00233,3.1766,0.007394,40.455621,40.602245,0,0,,
2313.961104,0.002808,3.1761,0.008947,40.462194,40.612091,0,0,,
2314.968158,0.056164,3.1761,0.18271,40.472308,40.602559,0,0,,
2315.962926,0.000126,3.1763,0.000461,40.453902,40.599435,0,0,,
2316.963263,0.006269,3.1751,0.019952,40.442384,40.596649,0,0,,
2317.961591,0.003719,3.1754,0.011881,40.457427,40.60587,0,0,,
2318.960386,0.001813,3.1757,0.005822,40.471128,40.6072,0,0,,
2319.960319,0.002849,3.1767,0.00908,40.462432,40.600324,0,0,,
2320.961247,-0.000258,3.175,-0.000794,40.446123,40.613848,0,0,,
2321.960469,0.009061,3.1763,0.028865,40.455883,40.610511,0,0,,
2322.959606,0.00357,3.1769,0.011385,40.463624,40.610974,0,0,,
2323.960953,0.007326,3.1762,0.023356,40.469396,40.610197,0,0,,
2324.96089,-0.001803,3.176,-0.005663,40.454202,40.618653,0,0,,
2325.961983,0.000788,3.1768,0.002599,40.450337,40.608603,0,0,,
2326.96367,0.010619,3.1754,0.033798,40.462194,40.614638,0,0,,
2327.963119,0.008769,3.1769,0.027904,40.462169,40.604426,0,0,,
2328.959068,0.000144,3.1763,0.000491,40.456284,40.610183,0,0,,
2329.961615,0.00167,3.1757,0.005363,40.446073,40.606886,0,0,,
2331.964834,0.00076,3.1752,0.002449,40.468882,40.599132,0,0,,
2332.963357,0.004919,3.1768,0.015692,40.469257,40.604601,0,0,,
2333.96217,0.004848,3.1773,0.015463,40.471226,40.59602,0,0,,
2334.963409,0.005534,3.1757,0.017644,40.456836,40.606006,0,0,,
2335.965276,0.003194,3.1767,0.010205,40.464113,40.605642,0,0,,
2336.961784,-0.000687,3.1758,-0.002119,40.468127,40.599833,0,0,,
2337.966409,-0.001145,3.1746,-0.003616,40.461014,40.605454,0,0,,
2338.959939,0.002453,3.1759,0.007879,40.457364,40.603987,0,0,,
2339.963449,0.000849,3.1758,0.002727,40.453825,40.608817,0,0,,
2340.962737,0.001135,3.1753,0.003642,40.465932,40.61692,0,0,,
2341.963153,0.001465,3.1758,0.004661,40.454201,40.61283,0,0,,
2342.961923,0.003014,3.1756,0.009644,40.455895,40.60652,0,0,,
2343.960688,-0.000113,3.1766,-0.000323,40.446146,40.617146,0,0,,
2344.959749,0.008016,3.1771,0.02552,40.456634,40.608351,0,0,,
2345.960033,0.006571,3.1749,0.020911,40.447424,40.599142,0,0,,
2346.961525,0.001452,3.175,0.004633,40.46548,40.612102,0,0,,
2347.959991,0.00172,3.1764,0.005489,40.473685,40.594476,0,0,,
2348.961307,-0.000457,3.1763,-0.001452,40.463699,40.599044,0,0,,
2349.963999,-0.000343,3.1756,-0.001072,40.452495,40.610397,0,0,,
2350.961236,0.000545,3.1755,0.001762,40.467049,40.608578,0,0,,
2351.960634,0.000626,3.1762,0.002007,40.471577,40.610559,0,0,,
2352.96007,0.002128,3.1762,0.006763,40.465116,40.591729,0,0,,
2353.964179,0.004363,3.1761,0.013878,40.445318,40.603221,0,0,,
2354.96218,0.004062,3.1753,0.012922,40.467361,40.597612,0,0,,
2355.963124,-0.000566,3.1755,-0.001794,40.456509,40.614047,0,0,,
2356.965962,0.007577,3.1767,0.024101,40.476934,40.613733,0,0,,
2357.962095,0.0025,3.1751,0.007943,40.474199,40.616819,0,0,,
2358.961902,-0.0000558,3.1751,-0.000154,40.448215,40.606118,0,0,,
2359.960867,0.000035,3.1754,0.000119,40.456522,40.603873,0,0,,
2360.960698,0.000976,3.175,0.00312,40.460511,40.605679,0,0,,
2361.961411,0.00525,3.1763,0.016699,40.461992,40.616254,0,0,,
2362.96093,0.00377,3.1767,0.011995,40.461878,40.604863,0,0,,
2363.992839,0.001873,3.1761,0.005963,40.459545,40.601075,0,0,,
2364.96055,0.05681,3.1759,0.17991,40.468916,40.613356,0,0,,
2365.962601,0.00191,3.177,0.006104,40.45149,40.592657,0,0,,
2366.963355,0.011773,3.1753,0.037397,40.469833,40.596809,0,0,,
2367.960959,0.007167,3.1757,0.022797,40.458492,40.612391,0,0,,
2368.960747,0.010903,3.1759,0.034664,40.465303,40.612289,0,0,,
2369.962028,0.004502,3.1742,0.014349,40.457776,40.598578,0,0,,
2370.960238,0.009012,3.1767,0.028631,40.465203,40.609279,0,0,,
2371.961992,0.004345,3.176,0.013859,40.449833,40.618649,0,0,,
2372.960862,0.009002,3.1749,0.028607,40.456998,40.608351,0,0,,
2373.962045,0.003611,3.1744,0.011503,40.464814,40.607435,0,0,,
2374.964918,-0.002283,3.1759,-0.007189,40.441666,40.61012,0,0,,
2375.96088,0.006713,3.175,0.021379,40.453798,40.62989,0,0,,
2376.961085,-0.000275,3.1759,-0.000818,40.45539,40.596193,0,0,,
2377.960711,0.004494,3.1752,0.014326,40.458729,40.598439,0,0,,
2378.961765,-0.000187,3.176,-0.000542,40.460498,40.603847,0,0,,
2379.959598,-0.000159,3.1758,-0.000448,40.448252,40.59997,0,0,,
2380.96015,-0.000728,3.1758,-0.002305,40.456572,40.607925,0,0,,
2381.961742,0.003529,3.176,0.011208,40.452443,40.609254,0,0,,
2382.960746,-0.0000912,3.1759,-0.0003,40.466208,40.599733,0,0,,
2383.960228,-0.001095,3.176,-0.003475,40.457023,40.604738,0,0,,
2384.958909,0.047948,3.1765,0.1528,40.443435,40.597336,0,0,,
2385.95869,-0.00204,3.177,-0.00648,40.458315,40.603119,0,0,,
2386.961911,0.00307,3.1754,0.009763,40.456182,40.576611,0,0,,
2387.962718,0.00231,3.1766,0.007355,40.473899,40.592507,0,0,,
2388.962026,0.002588,3.1752,0.008236,40.447501,40.587213,0,0,,
2389.960938,0.006338,3.1756,0.020144,40.452018,40.58991,0,0,,
2390.961873,0.001272,3.176,0.004054,40.448779,40.593585,0,0,,
2391.960443,-0.002264,3.1756,-0.007155,40.465391,40.604738,0,0,,
2392.96124,0.000187,3.1768,0.00062,40.446146,40.585858,0,0,,
2393.983122,-0.000797,3.1766,-0.002499,40.450348,40.600975,0,0,,
2394.960154,-0.00221,3.1764,-0.006994,40.458806,40.596334,0,0,,
2395.966553,-0.00047,3.176,-0.001466,40.43863,40.607084,0,0,,
2396.961141,0.006012,3.1757,0.0192,40.456459,40.587802,0,0,,
2397.963764,0.006698,3.1767,0.021367,40.439835,40.611563,0,0,,
2398.963886,0.005641,3.1761,0.017971,40.440474,40.606745,0,0,,
2399.960167,0.000769,3.1767,0.002521,40.448454,40.604901,0,0,,
2400.962402,0.007515,3.176,0.023937,40.448265,40.608351,0,0,,
2401.962516,-0.000407,3.1756,-0.001231,40.46208,40.605429,0,0,,
2402.962634,0.000971,3.176,0.003121,40.455481,40.609017,0,0,,
2403.961463,0.001278,3.1767,0.004078,40.454176,40.599344,0,0,,
2404.960262,0.002018,3.1755,0.006428,40.455356,40.600524,0,0,,
2405.961177,0.000455,3.1748,0.001474,40.453134,40.607034,0,0,,
2406.962098,0.002102,3.1762,0.006711,40.452809,40.587791,0,0,,
2407.960238,0.000141,3.1757,0.000447,40.437113,40.588104,0,0,,
2408.959487,0.004763,3.1748,0.015118,40.449182,40.596898,0,0,,
2409.960673,0.002621,3.1748,0.008356,40.452081,40.587791,0,0,,
2410.958543,0.000579,3.1762,0.001826,40.454176,40.586611,0,0,,
2411.960108,0.001203,3.176,0.00386,40.455017,40.592909,0,0,,
2412.960255,0.007124,3.1754,0.022661,40.449634,40.594803,0,0,,
2413.963234,0.009966,3.178,0.031736,40.443474,40.600649,0,0,,
2414.962569,0.007388,3.1753,0.023513,40.461539,40.587425,0,0,,
2415.962663,0.054482,3.1755,0.17737,40.448704,40.586961,0,0,,
2416.962423,0.006754,3.1758,0.021484,40.468516,40.586761,0,0,,
2417.960749,0.003185,3.175,0.010154,40.443938,40.595656,0,0,,
2418.959214,0.004392,3.1745,0.014006,40.459595,40.594576,0,0,,
2419.961557,-0.002467,3.1763,-0.007789,40.450537,40.594251,0,0,,
2420.960024,-0.002445,3.1748,-0.007726,40.455806,40.603157,0,0,,
2421.963167,-0.000547,3.176,-0.001706,40.453021,40.59637,0,0,,
2422.959313,0.003082,3.1751,0.009837,40.46228,40.599808,0,0,,
2423.977258,0.006909,3.1749,0.021992,40.457853,40.603021,0,0,,
2424.963356,-0.000875,3.1771,-0.002776,40.459658,40.593548,0,0,,
2425.961238,-0.001522,3.1757,-0.004776,40.451904,40.596709,0,0,,
2426.96056,-0.000921,3.1755,-0.002894,40.450235,40.597587,0,0,,
2427.963466,0.002522,3.1757,0.007999,40.447501,40.595217,0,0,,
2428.960617,-0.001424,3.176,-0.004502,40.441654,40.604651,0,0,,
2429.960036,0.003147,3.1762,0.009973,40.454878,40.609142,0,0,,
2430.959487,0.000661,3.1752,0.002087,40.45642,40.589583,0,0,,
2432.960126,0.003844,3.1751,0.012221,40.448629,40.603258,0,0,,
2433.959367,0.002371,3.1757,0.00753,40.464413,40.584114,0,0,,
2434.961945,0.000356,3.1763,0.001178,40.455417,40.585306,0,0,,
2435.959221,0.001674,3.1763,0.005337,40.439545,40.605088,0,0,,
2436.960096,-0.001365,3.1765,-0.004308,40.467399,40.600561,0,0,,
2437.959914,0.000651,3.1747,0.002084,40.451677,40.597573,0,0,,
2438.95974,-0.002646,3.1767,-0.008354,40.45036,40.59662,0,0,,
2439.963558,-0.001071,3.1765,-0.003359,40.456773,40.593937,0,0,,
2440.962738,0.055183,3.177,0.17585,40.429759,40.593485,0,0,,
2441.960092,0.006371,3.1756,0.020302,40.452907,40.596984,0,0,,
2442.959209,-0.002661,3.175,-0.008391,40.443686,40.591038,0,0,,
2444.962031,0.001437,3.1757,0.004583,40.440788,40.58705,0,0,,
2445.963775,0.002854,3.1749,0.009121,40.454915,40.601175,0,0,,
2446.960691,0.005943,3.1779,0.018963,40.439408,40.601313,0,0,,
2447.960968,0.006648,3.1755,0.021165,40.447363,40.592532,0,0,,
2448.963963,0.002273,3.1751,0.007213,40.451038,40.586384,0,0,,
2449.963462,-0.001265,3.1747,-0.004003,40.459633,40.604437,0,0,,
2450.961143,0.00042,3.1749,0.001357,40.446046,40.595945,0,0,,
2451.960176,0.001431,3.1752,0.004558,40.457689,40.600674,0,0,,
2452.959599,-0.001363,3.1751,-0.004302,40.467613,40.605868,0,0,,
2453.959971,0.002961,3.1749,0.009428,40.466383,40.5839,0,0,,
2454.959973,0.00168,3.1758,0.005351,40.458078,40.589785,0,0,,
2455.9593,0.006111,3.1755,0.019427,40.444438,40.612892,0,0,,
2456.958912,-0.000402,3.1754,-0.001269,40.448593,40.595945,0,0,,
2457.960332,0.008835,3.1757,0.028102,40.452318,40.591302,0,0,,
2458.961145,0.005741,3.1751,0.018301,40.45612,40.588191,0,0,,
2459.964845,0.005317,3.1753,0.016932,40.44114,40.595042,0,0,,
2460.963165,0.002532,3.1761,0.00811,40.449547,40.588168,0,0,,
2461.960565,0.002116,3.1758,0.006781,40.449659,40.589371,0,0,,
2462.960515,-0.000951,3.1763,-0.00295,40.445532,40.588154,0,0,,
2463.962773,-0.001593,3.1763,-0.00502,40.448342,40.583325,0,0,,
2464.961132,-0.003283,3.1754,-0.01038,40.448079,40.593248,0,0,,
2465.964702,0.003198,3.1769,0.010158,40.440024,40.593925,0,0,,
2466.964359,-0.003664,3.1761,-0.011599,40.451342,40.597602,0,0,,
2467.961459,-0.003386,3.1764,-0.010694,40.44552,40.600876,0,0,,
2468.958841,-0.001478,3.1764,-0.004633,40.453136,40.591756,0,0,,
2469.959463,-0.000727,3.1761,-0.002264,40.436824,40.58636,0,0,,
2470.959107,-0.001092,3.1753,-0.003447,40.455231,40.592395,0,0,,
2471.958876,0.002286,3.1765,0.007249,40.452508,40.590037,0,0,,
2472.958164,-0.002308,3.176,-0.007299,40.446073,40.591606,0,0,,
2473.959173,0.002276,3.1756,0.007237,40.441918,40.581631,0,0,,
2474.957859,0.001266,3.1755,0.004024,40.455822,40.582435,0,0,,
2475.963865,0.006623,3.1756,0.021039,40.446675,40.581294,0,0,,
2476.961071,0.001847,3.1753,0.005891,40.45468,40.578383,0,0,,
2477.960333,-0.000146,3.1757,-0.000447,40.442962,40.59468,0,0,,
2478.959089,-0.000236,3.1755,-0.000695,40.448394,40.599384,0,0,,
2479.960594,-0.000165,3.1769,-0.000471,40.434604,40.604514,0,0,,
2480.960471,-0.00038,3.1758,-0.001135,40.460426,40.600865,0,0,,
2481.960098,0.003253,3.1763,0.010402,40.433212,40.598029,0,0,,
2482.962179,-0.000137,3.1763,-0.000374,40.448983,40.594516,0,0,,
2483.96427,0.0000026,3.1756,0.0000794,40.449047,40.60222,0,0,,
2484.959918,0.003424,3.1757,0.010956,40.45448,40.594919,0,0,,
2485.961761,0.004479,3.1755,0.014298,40.446577,40.605207,0,0,,
2486.961732,0.007218,3.1767,0.02298,40.444492,40.588934,0,0,,
2487.960833,0.007811,3.1757,0.024866,40.433001,40.611278,0,0,,
2488.965869,0.007863,3.1751,0.025002,40.445936,40.592561,0,0,,
2489.961135,-0.000899,3.1751,-0.00285,40.44438,40.604466,0,0,,
2490.960124,0.001344,3.1749,0.004272,40.450466,40.605094,0,0,,
2491.960315,-0.0000646,3.1754,-0.000201,40.445597,40.569665,0,0,,
2492.959857,-0.002439,3.1767,-0.007749,40.445485,40.603024,0,0,,
2493.958633,0.00039,3.176,0.001258,40.436714,40.568424,0,0,,
2494.967644,-0.000044,3.1754,-0.000138,40.440328,40.581496,0,0,,
2495.967641,0.003263,3.1762,0.010361,40.442925,40.598645,0,0,,
2496.963149,0.004926,3.1762,0.015702,40.43625,40.604341,0,0,,
2497.959591,0.004406,3.1766,0.014042,40.45669,40.602949,0,0,,
2498.965074,-0.003022,3.1747,-0.009522,40.426126,40.580393,0,0,,
2499.959415,0.004743,3.175,0.015088,40.434959,40.605232,0,0,,
2500.958433,0.003179,3.1767,0.010143,40.437355,40.588347,0,0,,
2501.958296,0.001839,3.1759,0.005863,40.443291,40.588824,0,0,,
2502.960401,0.006421,3.1753,0.020437,40.455059,40.592588,0,0,,
2503.961285,0.007808,3.1769,0.024828,40.449676,40.589388,0,0,,
2504.961602,0.00371,3.1769,0.011865,40.44373,40.603452,0,0,,
2505.960281,0.003983,3.1756,0.012712,40.440819,40.595812,0,0,,
2506.961551,0.00388,3.1747,0.012385,40.447657,40.602285,0,0,,
2507.959857,0.006316,3.1761,0.020099,40.432789,40.601972,0,0,,
2508.962761,0.005616,3.1745,0.017859,40.454595,40.598308,0,0,,
2509.959792,-0.002863,3.1747,-0.009036,40.438435,40.59161,0,0,,
2510.960505,0.003225,3.1762,0.010279,40.441007,40.585814,0,0,,
2511.963217,0.002538,3.1763,0.008063,40.442979,40.582328,0,0,,
2512.961618,-0.00209,3.177,-0.006577,40.463416,40.583844,0,0,,
2513.960425,-0.0015,3.176,-0.004744,40.443052,40.578035,0,0,,
2514.959087,-0.000718,3.1759,-0.00227,40.448698,40.594231,0,0,,
2515.960016,0.003703,3.1763,0.011759,40.452564,40.593003,0,0,,
2516.95734,-0.00134,3.1749,-0.00424,40.440043,40.577573,0,0,,
2517.958847,0.0000778,3.1764,0.000257,40.423481,40.585752,0,0,,
2518.959013,0.002038,3.176,0.006467,40.431636,40.600818,0,0,,
2519.957832,-0.001306,3.177,-0.004135,40.444246,40.590143,0,0,,
2520.965793,0.005684,3.1746,0.018112,40.436015,40.5921,0,0,,
2521.960703,-0.003101,3.1764,-0.009805,40.444698,40.585138,0,0,,
2522.958874,0.003464,3.176,0.011026,40.436957,40.585402,0,0,,
2523.959098,0.00707,3.1764,0.022468,40.443456,40.59954,0,0,,
2524.964069,-0.005102,3.176,-0.01617,40.435124,40.571563,0,0,,
2525.963602,0.004361,3.1751,0.013865,40.430896,40.589893,0,0,,
2526.96097,0.00505,3.1755,0.016055,40.432352,40.597533,0,0,,
2527.961756,-0.000958,3.1761,-0.003,40.433143,40.603053,0,0,,
2528.958549,0.002246,3.175,0.007138,40.450545,40.586618,0,0,,
2529.959924,-0.002316,3.1767,-0.007302,40.461035,40.58692,0,0,,
2530.959471,0.000688,3.1759,0.002214,40.429994,40.590445,0,0,,
2531.964068,0.006981,3.1761,0.022231,40.446895,40.598612,0,0,,
2532.962992,0.000647,3.1761,0.002129,40.436995,40.584713,0,0,,
2533.963122,-0.000106,3.1759,-0.000281,40.439504,40.583219,0,0,,
2534.960625,-0.00099,3.1764,-0.003117,40.431287,40.587737,0,0,,
2535.959219,-0.001682,3.177,-0.005287,40.441764,40.586206,0,0,,
2536.959097,-0.002765,3.176,-0.008755,40.435654,40.584462,0,0,,
2537.958407,0.0002,3.1762,0.000667,40.442642,40.591086,0,0,,
2538.959961,-0.000326,3.1755,-0.000963,40.425027,40.581477,0,0,,
2539.957778,0.04692,3.1763,0.14739,40.435667,40.586295,0,0,,
2540.959658,-0.002207,3.1754,-0.006949,40.440095,40.590358,0,0,,
2541.971782,-0.001853,3.1769,-0.005872,40.441337,40.585415,0,0,,
2542.959857,-0.000704,3.1764,-0.002185,40.445075,40.594611,0,0,,
2543.958895,-0.001132,3.1767,-0.003543,40.438828,40.585817,0,0,,
2544.962709,-0.000712,3.1768,-0.002224,40.427185,40.594185,0,0,,
2545.958708,-0.002299,3.1765,-0.007292,40.449857,40.58775,0,0,,
2546.957998,-0.002495,3.1771,-0.007874,40.440597,40.572306,0,0,,
2547.957493,-0.001612,3.1762,-0.005078,40.427862,40.569396,0,0,,
