"time","meter.v","meter.power","singleCell.temp.T"
0,3.316138432173839,8.606705686863981,40.05001800000002
1,3.316140375428407,8.602227869583636,40.05143105164723
2,3.31612765738861,8.646337971832525,40.05285451339631
3,3.316126865452295,8.65093745789688,40.05428806771727
4,3.316129794033711,8.643207562656304,40.0557196442175
5,3.316132008222605,8.637843257914133,40.05714888666006
6,3.316144751871199,8.597584792017326,40.05857177165115
7,3.316145328517959,8.597635572489573,40.05998515914462
8,3.31614033135968,8.616158613923981,40.06140319651507
9,3.316133575054633,8.640515503543732,40.06282830019558
10,3.316136600044257,8.632464331349528,40.06425707121838
11,3.316139368382217,8.625260979811378,40.06568215739429
12,3.316136955159433,8.635227180531505,40.06710766847459
13,3.31614114670695,8.623308819708361,40.06853395169821
14,3.316139000568504,8.632389177499173,40.06995809552774
15,3.316137595043956,8.639018046090881,40.07138591002439
16,3.316144712158568,8.617405453000405,40.07281178823405
17,3.316149096275826,8.604843941983265,40.07423090221812
18,3.316149903958431,8.604131801933006,40.07564804900397
19,3.316150806002124,8.603106896232518,40.07706501097755
20,3.316135008128645,8.657422700071184,40.07848899006461
21,3.316141486386795,8.637932999857867,40.07992347880867
22,3.316148828452766,8.615573675157508,40.08134741275006
23,3.316134065581156,8.666462301430112,40.08277484797333
24,3.316143722200088,8.636441988603847,40.08421072392855
25,3.316156545179599,8.595919073394546,40.08563132556526
26,3.316147575662193,8.627604688841254,40.08704901901217
27,3.316152386366056,8.613633213310091,40.08847315126707
28,3.316150367691345,8.622288614734471,40.08989351144015
29,3.316145089063582,8.641750191718797,40.09131987948086
30,3.316151458565519,8.622615970372632,40.09274737122564
31,3.316171171000332,8.559259289269562,40.09416103206195
32,3.316152873346181,8.621848144738076,40.0955694370636
33,3.316161028841903,8.596792171763598,40.09699155627857
34,3.316161917406696,8.595809185275872,40.09840441293051
35,3.316151968290693,8.630742193041378,40.09982405270745
36,3.316155701439878,8.620342229596332,40.10124946212096
37,3.316138905072309,8.677970537017464,40.10267911119195
38,3.316138132075776,8.682515061480093,40.10412379803432
39,3.316150597528451,8.643188481234468,40.10556104978934
40,3.316143195053095,8.669691810496056,40.10699366725464
41,3.316162929961889,8.606273271423593,40.10842492954106
42,3.316147494955721,8.659385450286559,40.10984677515074
43,3.316160652667815,8.617761195997899,40.11127873937841
44,3.316183989802306,8.542390306602636,40.11268783004272
45,3.316171354881637,8.586209770908678,40.11408793198729
46,3.316152980231953,8.649062809974195,40.11550960482185
47,3.316148950529232,8.664392713710525,40.11694554803506
48,3.316169474399232,8.598357657710983,40.11837363895904
49,3.316178918628423,8.569021772719616,40.1197821201369
50,3.316160563246242,8.631805662486709,40.1211957270495
51,3.316167701151169,8.610123781366054,40.12262107095773
52,3.316168554742223,8.609259911847428,40.12403860954595
53,3.316158525205511,8.644462487205368,40.12546266463119
54,3.316142275733946,8.700285128946595,40.12690174075675
55,3.316152850413593,8.667229708466367,40.12834754824956
56,3.316173876671124,8.59952904117929,40.12977449664112
57,3.316167229462556,8.623519294474773,40.13119146840228
58,3.316163564203207,8.637635373169259,40.13261819015889
59,3.316171385606014,8.613688291384921,40.1340429285824
60,3.316193968813144,8.540815574273017,40.13545218796833
61,3.316174998847713,8.605628471200658,40.13685453384352
62,3.31615680169506,8.667898147033974,40.13828316247731
63,3.316174348002595,8.611731569525812,40.13971446210712
64,3.316187215690459,8.571053608430388,40.14112558968253
65,3.316171432702643,8.625313342002102,40.14253840308749
66,3.316188877091593,8.569475163980654,40.1439567967102
67,3.316165310048987,8.649528227164756,40.14537009052117
68,3.316177548358699,8.61094888763917,40.14679989708179
69,3.316158215707784,8.676978958290842,40.14822528129002
70,3.316164247827058,8.658972021235055,40.14966610134383
71,3.316180883161841,8.605819873079676,40.15109154932168
72,3.316181963656883,8.60420316221974,40.15250747300757
73,3.316189793591905,8.580219771361959,40.15392085345326
74,3.316178622240275,8.619199083179305,40.15533447506027
75,3.316183344841073,8.605517688281875,40.15675575214811
76,3.316184146968161,8.604823614314105,40.15817196243319
77,3.316172172391633,8.646471380005677,40.15959565060297
78,3.316174260974984,8.641524934034432,40.16102674666035
79,3.316172746651698,8.648515927336655,40.16245640386421
80,3.316163294639461,8.681813559795957,40.16389286144044
81,3.316180853397665,8.625608870151906,40.16532859275105
82,3.316199656958602,8.565263415205726,40.16674210404472
83,3.316185872400902,8.612899520809538,40.16815202959998
84,3.316186266697444,8.613560563018194,40.16957350657606
85,3.316181843268175,8.630185778825593,40.17099533938642
86,3.316184183022123,8.624402616460799,40.17242009772065
87,3.316169807849308,8.674009471227881,40.17385058242184
88,3.316165702796746,8.68959472937401,40.175294442508
89,3.316171068192762,8.673798141285058,40.17673671423785
90,3.316179297185645,8.648508092110744,40.17817228940504
91,3.316162032177381,8.707696021692723,40.17961104692858
92,3.316197644453039,8.591670196286172,40.18104767486591
93,3.316200784680328,8.583221838858643,40.18245404930951
94,3.316198752342108,8.591917223422946,40.18386600641981
95,3.31620285824192,8.580271811954384,40.18527649005216
96,3.316193349247453,8.613742729547763,40.18668973466561
97,3.316194468341497,8.612001511317015,40.1881103755976
98,3.316187572231259,8.636820652872824,40.18953279256488
99,3.316184333408956,8.649526195341553,40.19096265173255
100,3.316189328097064,8.634949330242966,40.19239255188631
101,3.316204064928867,8.588083795555471,40.19381234069488
102,3.316228890979769,8.507771040662504,40.19521106947087
