"time","cell.v","cell.power","cell.heatPort.T"
166,3.258153812872763,8.48496813609944,40.18102075032647
167,3.258260474477949,8.470413342928309,40.18181017487058
168,3.258219485108972,8.476121155698996,40.18259143687737
169,3.258642229964874,8.418179994036429,40.18337121554191
170,3.258467828019154,8.442202045995556,40.18415704545492
171,3.258333270107521,8.46075338697926,40.18494807889209
172,3.257910137261725,8.51890196181524,40.1857383496918
173,3.25826812516788,8.469860034465741,40.18652815561097
174,3.257916767259509,8.518158238197309,40.18731932317297
175,3.258392224348127,8.452994036135699,40.18811053425776
176,3.258311786474908,8.464116968968302,40.18890174534255
177,3.25814940746399,8.486484150923289,40.18968791046478
178,3.258170321234467,8.483696768410338,40.19047152805803
179,3.258654940035734,8.417264217903782,40.19125514565127
180,3.258413579366283,8.450476646364185,40.19203672037338
181,3.258705357977235,8.410507954617275,40.19281466326856
182,3.258065555851158,8.498404086122425,40.19360832937184
183,3.257822916865222,8.531780708897877,40.19440993142501
184,3.257960248207478,8.513021114007454,40.19520693158285
185,3.258420929360409,8.449883160149094,40.19599523930611
186,3.258094500083865,8.494764927526145,40.19678385318127
187,3.258402781247399,8.45253991895671,40.19757402014807
188,3.257966588853644,8.512483167375704,40.19837112825752
189,3.257948033255849,8.515112578444397,40.19916823636703
190,3.258044871751239,8.501908265961543,40.19996914554594
191,3.257796643545683,8.536051390159779,40.20077349810663
192,3.257800825081253,8.535561176765732,40.20157364541222
193,3.258267071371494,8.47166633032492,40.2023709150248
194,3.257805664469748,8.535063972676889,40.20316965893977
195,3.258347974280706,8.460730077190849,40.20397333206012
196,3.257805276038126,8.535284616616337,40.20477700518046
197,3.257564528350964,8.568396454521238,40.20558199616147
198,3.257727870175807,8.546071886821185,40.20638616711312
199,3.258385878020838,8.455861783809222,40.20717212706018
200,3.258339182528669,8.462353566881768,40.20796129883672
201,3.258861176749602,8.390783029897953,40.20874476909637
202,3.258627289972928,8.422973726575966,40.20952762636455
203,3.258485354694789,8.442538957722986,40.21031005905854
204,3.258597228269358,8.42726547125829,40.21109316829637
205,3.25832212320928,8.462843179708596,40.2118885291801
206,3.258021033768847,8.501132750125073,40.21268345968815
207,3.258108225142502,8.486144140230286,40.21347539766657
208,3.258228642478334,8.466594103218895,40.21426772094901
209,3.258045487744884,8.488705926877744,40.21505912683631
210,3.25831444958683,8.44877856585487,40.21584684296784
211,3.25801435065262,8.486947190183075,40.21663455909936
212,3.258466572345987,8.421863633818433,40.21742381981971
213,3.259004627299338,8.344970266547728,40.21821616361495
214,3.258214816365591,8.450368335104063,40.21900850741014
215,3.258194171853001,8.450176159426565,40.21980123657664
216,3.257873457395489,8.491162190300392,40.22059408076973
217,3.257962590756569,8.475903690960612,40.22138802200851
218,3.257633274372169,8.518054212325945,40.22218617912165
219,3.257753391687308,8.498545057646954,40.22298081888675
220,3.258307259701696,8.419530274371976,40.22376328262641
221,3.258618724947101,8.373782965661444,40.2245384633888
222,3.25822774014496,8.423423523419766,40.2253187636577
223,3.257898534750545,8.462480371489493,40.2261087915623
224,3.25738988026152,8.52611899643348,40.22690637328145
225,3.257582108221326,8.49360869554941,40.22770047208911
226,3.258339541621826,8.383583417412195,40.22847889122369
227,3.25797051741951,8.428146477437794,40.22925966981887
228,3.257688469104903,8.460734894274056,40.23004815668691
229,3.257385114495722,8.496206867610546,40.2308453790921
230,3.25725999622119,8.507219889137419,40.231643183073
231,3.257190322459103,8.510623541567298,40.2324416898154
232,3.2573594383994,8.481284244186398,40.23323604531163
233,3.257375849896079,8.472897641356695,40.23402944792088
234,3.257260997340474,8.482520126245563,40.23482285053007
235,3.257535848115787,8.438687720651764,40.23561274995348
236,3.257507107028322,8.436511903972635,40.2364021086708
237,3.257131497841023,8.481920963116432,40.23719304302648
238,3.256438253667436,8.570869860656016,40.23798678450476
239,3.256906042860282,8.500577447166101,40.23878052598303
240,3.256816215749284,8.496494700102557,40.23956608905149
241,3.257299033301742,8.413342206791681,40.24035023962591
242,3.256727814833531,8.474746529158836,40.24113900437783
243,3.256226070385569,8.526508152797097,40.24193649291635
244,3.256458201559709,8.477654305602933,40.2427306881778
245,3.256458184149078,8.460690175170285,40.24352002918886
246,3.256470557262067,8.44202368553338,40.24430962574701
247,3.256096823663376,8.476320583050239,40.24509874483698
248,3.256102749412469,8.458558646559764,40.24588665175594
249,3.256236960260347,8.423201014582615,40.2466745586749
250,3.255821859949293,8.463193126953007,40.24746156397839
251,3.25558212464324,8.479169458891365,40.24824490677531
252,3.255503751648661,8.473018702942518,40.24902824957223
253,3.255765350705705,8.420238617379834,40.24981240234433
254,3.255166336565893,8.485387975444967,40.2506043423877
255,3.254967647834801,8.49563980278176,40.25139628243107
256,3.255024446805817,8.470866206829113,40.2521882224745
257,3.254891735565423,8.480406314562202,40.25298099857696
258,3.254890578436433,8.479095171911013,40.25377378237226
259,3.25508776867754,8.450590308281368,40.25456716394365
260,3.254979521547785,8.463960678703179,40.25536078609451
261,3.254695776785678,8.501387709081433,40.25615440824544
262,3.254779719069516,8.488410562586198,40.2569480303963
263,3.254842012371503,8.478400117066585,40.25774214168524
264,3.255194621239003,8.428582796254457,40.25853887269261
265,3.255025176035743,8.450342174600488,40.25933560369998
266,3.254639867438282,8.501690055734922,40.26013233470729
267,3.254626334730302,8.502071695675573,40.26092906571466
268,3.2546405323991,8.498654288536267,40.261723625488
269,3.254340071297732,8.538365646535826,40.26251674763597
270,3.254130887365496,8.565562168661922,40.26330986978388
271,3.254763765986573,8.477351550602037,40.26410299193185
272,3.254784539223833,8.473033679928127,40.26489623658813
273,3.254615622930098,8.494716260412231,40.26569202527071
274,3.254785671894304,8.470225174683911,40.26648781395329
275,3.254781168007775,8.470925789852826,40.26728360263587
276,3.254647527995706,8.489328591626156,40.26807939131839
277,3.25440851494775,8.522172208651487,40.26887367431743
278,3.254906869750595,8.453942374906211,40.269667871058
279,3.254686979341737,8.484169998672689,40.27046206779863
280,3.254694262521127,8.483254724481698,40.2712562645392
281,3.255105731609137,8.426926229974612,40.27204730607735
282,3.254853758275634,8.461555808324917,40.27283777188944
283,3.254653934214653,8.489031341869536,40.2736232447125
284,3.255127563198081,8.424181029651924,40.27440942002835
285,3.254981774496666,8.444253187879175,40.27520058576403
286,3.254779880404761,8.472015084018354,40.27599375878469
287,3.254694989615873,8.48373553812152,40.27679221999108
288,3.254394743199707,8.524972586533229,40.27758805008443
289,3.254975361744673,8.445464780790472,40.27837629997742
290,3.255250339858242,8.407843793678422,40.27916495459647
291,3.25465193702924,8.489969005032615,40.27995953960266
292,3.25443619066616,8.519623695216373,40.28075238949123
293,3.255023279638567,8.439226913989014,40.28154395345115
294,3.255215410905118,8.412965477679842,40.2823332985343
295,3.255036300586405,8.437607344789948,40.2831226436175
296,3.254887771325936,8.458053986842588,40.28391282968852
297,3.254351734650131,8.531613534613854,40.28471092966817
298,3.254696681985082,8.484416650761325,40.28550902964787
299,3.254605216243926,8.497037694322392,40.28630712962752
300,3.254788006257749,8.472063881872327,40.28709909938897
301,3.254880384376575,8.45948256775179,40.28789009900731
302,3.254748320679747,8.477670158769318,40.28868253756389
303,3.254989303359674,8.444715858203834,40.28947609620866
304,3.254605105855106,8.497467897084823,40.29026996354162
305,3.254793063647187,8.4717858166537,40.29106470385369
306,3.254714067385907,8.482698105437997,40.29185944416577
307,3.254976890102948,8.446749739966828,40.29264403264716
308,3.255116606953826,8.427675861639486,40.2934291481501
309,3.254854699970751,8.463667342022147,40.29421964249627
310,3.25502241037734,8.440756808448169,40.29500409817035
311,3.25526394521936,8.407720406458161,40.29578299308037
312,3.25438150847602,8.528777173988081,40.29658155875404
313,3.254489604647348,8.51404527402728,40.29738219338304
314,3.25499280759408,8.445147469628058,40.29817145010611
315,3.2551158114891,8.428365023884274,40.29895626968158
316,3.254688028215132,8.487095713320738,40.29974704678409
317,3.254760650186864,8.477223624955537,40.30054023464641
318,3.254828134985783,8.46805538819118,40.30133422113641
319,3.254595980824051,8.499962140035972,40.30212525454976
320,3.255063572880041,8.435942342531018,40.3029113635788
321,3.255398015879808,8.390163978644257,40.30368689925808
322,3.25512458517251,8.427741508131094,40.30447189944761
323,3.254821597065976,8.469365113704173,40.30526550345382
324,3.254464666725512,8.518374184357963,40.30605832433378
325,3.255281678063791,8.406449146210294,40.306840617403
326,3.25552755457928,8.372702293802249,40.30761578237991
327,3.254804915871922,8.467212909842221,40.30840924054286
328,3.254804026690238,8.462763895816011,40.30920055400895
329,3.254874930303733,8.448476128041575,40.30999058207999
330,3.254684118542447,8.470072311688728,40.3107789663182
331,3.255002994270816,8.421801385661908,40.31156431595247
332,3.25469856466899,8.458984961862765,40.31234966558668
333,3.25479203235071,8.441617686508808,40.31313501522089
334,3.25495801066837,8.414326726205648,40.31391374677082
335,3.25503778596751,8.398857442083132,40.31469112015066
336,3.255054925357011,8.391976431393735,40.31546849353049
337,3.254731234146098,8.431800550676561,40.31625508130668
338,3.254183499435571,8.502292709421692,40.3170526238257
339,3.254312628477259,8.480016179624736,40.31784679392388
340,3.254526720872153,8.446115421282304,40.31863252909335
341,3.254989748268604,8.378094754965618,40.3194123256286
342,3.254490355638465,8.442024085981261,40.32019287833208
343,3.254876289498319,8.384570608851329,40.32097412079344
344,3.254610066401678,8.41653116448,40.32175502000138
345,3.254328323483496,8.450593647398973,40.32254284433367
346,3.254333519829474,8.445322381722551,40.32333026019239
347,3.254343919890854,8.439345098987681,40.32411515016668
348,3.254377885250844,8.430140114570918,40.32489911079819
349,3.254690291568882,8.382786003847595,40.32567448446588
350,3.25467466540376,8.380404037132609,40.32644985813351
351,3.253959678940054,8.473856308953112,40.32723715097302
352,3.254267666248213,8.427091953351383,40.32802164530722
353,3.254666681482246,8.367872688268749,40.32879412058634
354,3.254351237724244,8.406579750039068,40.32957516166556
355,3.254049492212301,8.443384464703335,40.3303621079022
356,3.253914078590315,8.457373598115673,40.33115368362161
357,3.25356743771404,8.500287776528882,40.33195191838121
358,3.253447628330619,8.512110600201471,40.33275173459731
359,3.253523537508375,8.497127549046352,40.33354751173556
360,3.253667561800288,8.472814874172084,40.33434145888288
361,3.253709515092093,8.462052157828321,40.33513419263545
362,3.253255549475117,8.516572250793677,40.33592849136483
363,3.253615676423235,8.459537268696561,40.33672374897429
364,3.253354742700065,8.487603790179145,40.33751900658376
365,3.253506135704637,8.459178533911025,40.33831242261226
366,3.253063804406726,8.512115545856812,40.3391038351844
367,3.253535163820537,8.439859087431305,40.33989524775649
368,3.253077229313905,8.494937597475973,40.34068652794326
369,3.253004504192849,8.49723350609545,40.34147754864176
370,3.252965239880899,8.494945194157671,40.34226856934026
371,3.253244569011553,8.449009414083035,40.34305875149556
372,3.253471976007486,8.410198225589877,40.34384550920862
373,3.253111550870482,8.45194136011121,40.34463226692168
374,3.253134306713838,8.441176075160621,40.34541902463474
375,3.25312359837795,8.434955967719983,40.34621407644386
376,3.252674607310191,8.488779868218058,40.34701008209362
377,3.252626189699115,8.487721640738762,40.34780608774338
378,3.25218025505707,8.541152900297718,40.34859346248493
379,3.252709938700104,8.458602569026123,40.34938015754716
380,3.252553921350101,8.469287209530716,40.35015987903529
381,3.252941355411269,8.405532801691898,40.35093711838084
382,3.252773690407923,8.417786680503587,40.35172122910808
383,3.252578314498452,8.433821723455608,40.35250738937231
384,3.252872040103218,8.382871345514705,40.35328938315558
385,3.252223130098392,8.461048287397348,40.35407467896312
386,3.252197155801004,8.453850157052489,40.35486440343203
387,3.25199952160331,8.470151366248645,40.35565613458357
388,3.252030100942294,8.455210048815132,40.35644549458254
389,3.252226809751016,8.417563487485843,40.35722718318584
390,3.251951147997377,8.444608376465322,40.3580110703349
391,3.252111401503996,8.41192309402758,40.35879759908187
392,3.251796931539765,8.44423311658138,40.35958878210545
393,3.251827224649394,8.429367186189747,40.36037293325614
394,3.251843877932008,8.416362732920911,40.36115804923293
395,3.250764698623951,8.553357633538869,40.3619515178944
396,3.251274982716825,8.475665538916699,40.36274780901579
397,3.251343264564138,8.464845542563799,40.36354230123789
398,3.251116002013618,8.494491572209638,40.36434028479664
399,3.251487119114485,8.442197496402162,40.36514013176685
400,3.251132900957373,8.489228515601731,40.36593997873706
401,3.251737684209885,8.404947606511264,40.36672035796551
402,3.251851577147882,8.387891767946019,40.36749852612036
403,3.251747419348977,8.400700967926239,40.36828057334679
404,3.25132693513845,8.456823914391896,40.36907094217224
405,3.251009747387919,8.498783119377643,40.36986849949739
406,3.251061621066218,8.490208894098082,40.37066540471767
407,3.251243968324735,8.463771309528195,40.37145948953554
408,3.251064564623543,8.486871295862702,40.37224930058989
409,3.251740589037691,8.39283058907818,40.37303276111408
410,3.250720782118792,8.531013377439892,40.37382172036865
411,3.251107849412915,8.476552001622554,40.37461516727643
412,3.251039592816397,8.484427254104711,40.37541070249296
413,3.251216497677855,8.458735256248286,40.37620428252802
414,3.251213387015123,8.457694297348313,40.37699575532719
415,3.251120321980511,8.468970970898045,40.37778722812629
416,3.251520245347539,8.412734424488045,40.37858072071919
417,3.25121556818173,8.452989893235443,40.37937553900343
418,3.25103725673425,8.47593606391958,40.38017035728774
419,3.25114982531782,8.459061336586357,40.38095551947816
420,3.251582853111687,8.398294701597983,40.38174262119713
421,3.251299259454696,8.435669107446708,40.38253304667353
422,3.251165369392333,8.452535746999823,40.38332606182001
423,3.251016323324442,8.47147661441066,40.3841186133418
424,3.251405307601956,8.416752200523455,40.38489942724527
425,3.251361245184964,8.421326548318872,40.38568360395766
426,3.251180572486984,8.444605758197754,40.3864709896767
427,3.251283873070343,8.428998971873877,40.38725554328943
428,3.251225077321214,8.435583295263067,40.38804759468564
429,3.250738491483827,8.500742111801989,40.38883779817218
430,3.251349473072261,8.415615623758418,40.38962830412913
431,3.250622435489671,8.511155603915793,40.39043281996419
432,3.251151231904166,8.432663157226305,40.39121805932126
433,3.250565418724282,8.506728722197956,40.39201642800452
434,3.250673778716674,8.485759296040142,40.39281316162527
435,3.251383670849514,8.38246832914783,40.39359594473171
436,3.250503621358101,8.496837393295754,40.3943926779101
437,3.250204030135176,8.531682238484956,40.39519689012508
438,3.250574628833629,8.474824177235792,40.39599198190751
439,3.250610302984708,8.463820001665562,40.39678484053661
440,3.250626163715746,8.455495366391879,40.39758624430056
441,3.250262122891084,8.499176334678962,40.39838814956579
442,3.249573701924837,8.587268874088769,40.39918121727982
443,3.250945916595182,8.39331838056553,40.39997323968163
444,3.250465852313233,8.452916495576453,40.40076969067223
445,3.250698338779433,8.414997840789216,40.4015541630946
446,3.250750755223473,8.401743558519687,40.40233578315144
447,3.250658247511782,8.408326518205232,40.40311925588651
448,3.250059120219672,8.484515274472454,40.40390742820745
449,3.250322477573967,8.443909150871491,40.40469560052838
450,3.250366150153146,8.433385005524309,40.40548017192009
451,3.250437712857144,8.419042853621066,40.40626447205466
452,3.250292452540485,8.434356462412621,40.40705890370293
453,3.250007870772884,8.468737886316587,40.40785398460622
454,3.249824153374672,8.489299649772596,40.40865224345572
455,3.249771924459385,8.491859646839767,40.40945201392265
456,3.249646870669464,8.504378743852872,40.41025433976193
457,3.249470525142797,8.523934550586691,40.41105009145917
458,3.249900206380948,8.460565810598741,40.41184126123676
459,3.250492408699641,8.374969502547078,40.41261783000203
460,3.249748136703663,8.472297978245356,40.41340804518171
461,3.250082856593197,8.421920329021226,40.41419810892864
462,3.249469862368729,8.501239717398615,40.41499578027975
463,3.249708848134741,8.463955894405535,40.41579172511649
464,3.249633883561925,8.469643417857942,40.41658608383455
465,3.249386423954885,8.498918149209528,40.41738690477194
466,3.249265284900043,8.503413842542315,40.41818136655723
467,3.249652145007499,8.436667892036928,40.41896668229452
468,3.249810229177934,8.40125627515182,40.41974850933951
469,3.249715892264508,8.400395806444607,40.42053050274211
470,3.249513826518345,8.414288398149846,40.42131168379376
471,3.249874844605221,8.351127641770473,40.42208984746748
472,3.249571700244991,8.37888753728968,40.42286801114125
473,3.249144790198569,8.423555709742619,40.42364901869149
474,3.249194638081423,8.402968781916938,40.42443022056449
475,3.248571463492322,8.474368304436625,40.42522419664573
476,3.248463670876288,8.47522182565433,40.42602044399064
477,3.248466086140354,8.461029163273585,40.4268130951084
478,3.248534181202571,8.437884295890617,40.4276018325163
479,3.248576751514721,8.418267549493629,40.42838641363704
480,3.248372539319679,8.432349217980672,40.42917878677764
481,3.247921849190159,8.480140417575232,40.42997180843287
482,3.248012625658941,8.45387024579488,40.43076362098333
483,3.248353476631377,8.398575973935433,40.43155336082708
484,3.248182963383669,8.421988552809019,40.43234300947688
485,3.248025982938076,8.443547332605617,40.43313253900982
486,3.248157954852269,8.425575408193845,40.43392161236113
487,3.248477172043662,8.381980979926734,40.4347106857125
488,3.247416425419958,8.527167147537584,40.43549861606266
489,3.247641890841284,8.496415484925434,40.43628518419371
490,3.248317362939601,8.404095751680529,40.43707175232475
491,3.248296883392373,8.406980399757217,40.43785832045586
492,3.248148733935774,8.427332361105183,40.43864488858691
493,3.248169335242226,8.424596394682352,40.43943145671795
494,3.247880643097881,8.464172051574556,40.44021674950386
495,3.248112032518277,8.432600933249134,40.44100198168979
496,3.247854667013908,8.46789015727996,40.44178721387573
497,3.247847046569515,8.46901498182905,40.44257244606166
498,3.248328211223482,8.403271422970866,40.44335791995132
499,3.248088604834971,8.436135946750428,40.44414453507642
500,3.24756607017038,8.507692464584979,40.44493115020146
501,3.247465673479808,8.521504886454268,40.44571776532649
502,3.248060849817012,8.440180570095462,40.44650438045153
503,3.248141049740614,8.429291242726777,40.44729132727861
504,3.247905815707266,8.461553832847462,40.44807878234269
505,3.247729559350392,8.48574515585255,40.44886623740683
506,3.247789973896204,8.477564391649052,40.44965369247092
507,3.247993679517629,8.449782361689385,40.450441147535
508,3.248525871842811,8.377050254488392,40.45122755703613
509,3.247989866444369,8.450468994512036,40.45201331213195
510,3.247977161961581,8.452289412246783,40.45279906722777
511,3.248288617713059,8.40976189668282,40.45358482232359
512,3.248236309589108,8.417001206669525,40.45437057741941
513,3.248532516586453,8.376553467640232,40.45515596250902
514,3.248294609039919,8.409189598204616,40.45594127458185
515,3.248256240216668,8.414521759903232,40.45672685554132
516,3.248371123800196,8.398885375766673,40.45751290982111
517,3.247866686715067,8.467978943746148,40.45830108246298
518,3.248084306742296,8.43751117424503,40.45909135664664
519,3.247713124248531,8.486820666486276,40.45988163083035
520,3.247931749839965,8.455452051779151,40.46067190501401
521,3.247578786263019,8.502254317157401,40.46147422939265
522,3.247402619802863,8.524868861199945,40.46227869238675
523,3.248255984384367,8.406680092153444,40.4630655534134
524,3.248808820259868,8.329580423306433,40.4638361712216
525,3.248126428737208,8.421502779139251,40.46461798860025
526,3.248083018328138,8.425979541696472,40.46540589628819
527,3.247983558876891,8.438122716919271,40.46619502658928
528,3.247962844805032,8.439491948511282,40.46698539663061
529,3.247891146480673,8.44783547230514,40.4677758901442
530,3.247761416233109,8.46412262406028,40.46855981794215
531,3.248049152614562,8.42330319089886,40.4693437457401
532,3.24814240256035,8.409083279651691,40.47013162621209
533,3.247619797951571,8.479102393687798,40.47092819938314
534,3.247474644380465,8.49748081883453,40.47172873175651
535,3.247593539840516,8.478401000846279,40.47252531596865
