"time","singleCell.calculator.SOC","meter.v"
119,0.9364316239316239,3.044570398866907
120,0.9358974358974359,3.043107546087763
121,0.9353632478632479,3.041654190855874
122,0.9348290598290598,3.040211785892633
123,0.9342948717948718,3.038781783919435
124,0.9337606837606838,3.037365637657678
125,0.9332264957264956,3.03596305345522
126,0.9326923076923076,3.034574981228582
127,0.9321581196581196,3.03320505480966
128,0.9316239316239315,3.031856909342923
129,0.9310897435897435,3.03053417997284
130,0.9305555555555555,3.02924050184388
131,0.9300213675213674,3.027979510100513
132,0.9294871794871794,3.026754839887207
133,0.9289529914529914,3.025570126348432
134,0.9284188034188033,3.024414285931067
135,0.9278846153846153,3.023268239256307
136,0.9273504273504273,3.022130402850282
137,0.9268162393162392,3.020999283571744
138,0.9262820512820512,3.019873388279444
139,0.9257478632478632,3.018751223832135
140,0.9252136752136751,3.017631297088568
141,0.9246794871794871,3.016512114907493
142,0.9241452991452991,3.015392184147664
143,0.923611111111111,3.014270694068979
144,0.923076923076923,3.013149312461052
145,0.922542735042735,3.012030095461953
146,0.922008547008547,3.010915094669028
147,0.9214743589743589,3.009806361679624
148,0.9209401709401709,3.008705948091086
149,0.9204059829059829,3.00761590550076
150,0.9198717948717948,3.006538285505992
151,0.9193376068376068,3.005475139704128
152,0.9188034188034188,3.004463377359075
153,0.9182692307692307,3.003560342980552
154,0.9177350427350427,3.002751446969797
155,0.9172008547008547,3.002020493353693
156,0.9166666666666666,3.001351286159122
157,0.9161324786324786,3.000727629412967
158,0.9155982905982906,3.000133327142112
159,0.9150641025641025,2.999552183373439
160,0.9145299145299145,2.998968002133831
161,0.9139957264957265,2.998374622193999
162,0.9134615384615384,2.997789242483769
163,0.9129273504273504,2.997217599671672
164,0.9123931623931624,2.996664805401254
165,0.9118589743589743,2.996135971316059
166,0.9113247863247863,2.995636209059635
167,0.9107905982905983,2.995170630275525
168,0.9102564102564102,2.994744346607278
169,0.9097222222222222,2.994362469698438
170,0.9091880341880342,2.994022897199363
171,0.9086538461538461,2.993710470017619
172,0.9081196581196581,2.993426111615974
173,0.9075854700854701,2.993171655656039
174,0.907051282051282,2.992948935799423
175,0.906517094017094,2.992759785707739
176,0.905982905982906,2.992606039042595
177,0.905448717948718,2.992489529465602
178,0.9049145299145299,2.99241209063837
179,0.9043803418803419,2.992365812473461
180,0.9038461538461539,2.992322793752621
181,0.9033119658119658,2.992282053827459
182,0.9027777777777777,2.992244586308951
183,0.9022435897435896,2.992211384808072
184,0.9017094017094016,2.992183442935799
185,0.9011752136752136,2.992161754303107
186,0.9006410256410257,2.992147312520972
187,0.9001068376068376,2.992141111200371
188,0.8995726495726496,2.992142107339081
189,0.8990384615384616,2.992143701258416
190,0.8985042735042735,2.992145295177751
191,0.8979700854700855,2.992146889097086
192,0.8974358974358975,2.99214848301642
193,0.8969017094017094,2.992150076935755
194,0.8963675213675214,2.99215167085509
195,0.8958333333333334,2.992153264774425
196,0.8952991452991453,2.992154858693759
197,0.8947649572649573,2.992156452613094
198,0.8942307692307693,2.992158046532429
199,0.8936965811965812,2.992159640451764
200,0.8931623931623932,2.992161234371099
201,0.8926282051282052,2.992162828290434
202,0.8920940170940171,2.992164422209768
203,0.8915598290598291,2.992166016129103
204,0.8910256410256411,2.992167610048438
205,0.890491452991453,2.992169203967773
206,0.8899572649572649,2.992170797887108
207,0.889423076923077,2.992172391806443
208,0.8888888888888888,2.992173985725779
209,0.8883547008547008,2.992175579645115
210,0.8878205128205128,2.992177173564452
211,0.8872863247863247,2.992178767483788
212,0.8867521367521367,2.992180361403124
213,0.8862179487179487,2.99218195532246
214,0.8856837606837606,2.992183549241795
215,0.8851495726495726,2.992185143161131
216,0.8846153846153846,2.992186737080465
217,0.8840811965811965,2.9921883309998
218,0.8835470085470085,2.992189924919135
219,0.8830128205128205,2.99219151883847
220,0.8824786324786325,2.992193112757804
221,0.8819444444444444,2.992194706677139
222,0.8814102564102564,2.992196300596474
223,0.8808760683760684,2.992197894515809
224,0.8803418803418803,2.992199488435143
225,0.8798076923076923,2.992201082354478
226,0.8792735042735043,2.992202676273813
227,0.8787393162393162,2.992204270193148
228,0.8782051282051282,2.992205864112483
229,0.8776709401709402,2.992207458031817
230,0.8771367521367521,2.992209051951152
231,0.8766025641025641,2.992210645870487
232,0.8760683760683761,2.992212239789822
233,0.875534188034188,2.992213833709156
234,0.875,2.992215427628491
235,0.874465811965812,2.992217021547826
236,0.8739316239316239,2.992218615467161
237,0.8733974358974359,2.992220209386495
238,0.8728632478632479,2.99222180330583
239,0.8723290598290598,2.992223397225165
240,0.8717948717948718,2.9922249911445
241,0.8712606837606838,2.992226585063834
242,0.8707264957264957,2.992228178983169
243,0.8701923076923077,2.992229772902504
244,0.8696581196581197,2.992231366821839
245,0.8691239316239316,2.992232960741174
246,0.8685897435897436,2.992234554660508
247,0.8680555555555556,2.992236148579843
248,0.8675213675213675,2.992237742499178
249,0.8669871794871795,2.992239336418513
250,0.8664529914529915,2.992240930337847
251,0.8659188034188035,2.992242524257182
252,0.8653846153846154,2.992244118176517
253,0.8648504273504274,2.992245712095853
254,0.8643162393162394,2.99224730601519
255,0.8637820512820513,2.992248899934526
256,0.8632478632478633,2.992250493853862
257,0.8627136752136753,2.992252087773199
258,0.8621794871794872,2.992253681692534
259,0.8616452991452992,2.99225527561187
260,0.8611111111111112,2.992256869531205
261,0.8605769230769231,2.99225846345054
262,0.8600427350427351,2.992260057369875
263,0.8595085470085471,2.99226165128921
264,0.858974358974359,2.992263245208544
265,0.858440170940171,2.992264839127879
266,0.857905982905983,2.992266433047214
267,0.8573717948717949,2.992268026966549
268,0.8568376068376069,2.992269620885883
269,0.8563034188034189,2.992271214805218
270,0.8557692307692307,2.992272808724553
271,0.8552350427350428,2.992274402643888
272,0.8547008547008547,2.992275996563222
273,0.8541666666666666,2.992277590482557
274,0.8536324786324786,2.992279184401892
275,0.8530982905982906,2.992280778321227
276,0.8525641025641025,2.992282372240561
277,0.8520299145299145,2.992283966159896
278,0.8514957264957265,2.992285560079231
279,0.8509615384615384,2.992287153998566
280,0.8504273504273504,2.992288747917901
281,0.8498931623931624,2.992290341837236
282,0.8493589743589743,2.99229193575657
283,0.8488247863247863,2.992293529675905
284,0.8482905982905983,2.99229512359524
285,0.8477564102564102,2.992296717514574
286,0.8472222222222222,2.99229831143391
287,0.8466880341880342,2.992299905353244
288,0.8461538461538461,2.992301499272579
289,0.8456196581196581,2.992303093191914
290,0.8450854700854701,2.992304687111249
291,0.844551282051282,2.992306281030583
292,0.844017094017094,2.992307874949918
293,0.843482905982906,2.992309468869253
294,0.842948717948718,2.992311062788588
295,0.8424145299145299,2.992312656707922
296,0.8418803418803419,2.992314250627257
297,0.8413461538461539,2.992315844546592
298,0.8408119658119658,2.992317438465928
299,0.8402777777777778,2.992319032385264
300,0.8397435897435898,2.9923206263046
301,0.8392094017094017,2.992322220223937
302,0.8386752136752137,2.992323814143273
303,0.8381410256410257,2.992325408062609
304,0.8376068376068376,2.992327001981945
305,0.8370726495726496,2.99232859590128
306,0.8365384615384616,2.992330189820615
307,0.8360042735042735,2.99233178373995
308,0.8354700854700855,2.992333377659285
309,0.8349358974358975,2.992334971578619
310,0.8344017094017094,2.992336565497954
311,0.8338675213675214,2.992338159417289
312,0.8333333333333334,2.992339753336624
313,0.8327991452991453,2.992341347255958
314,0.8322649572649573,2.992342941175293
315,0.8317307692307693,2.992344535094628
316,0.8311965811965812,2.992346129013963
317,0.8306623931623932,2.992347722933297
318,0.8301282051282052,2.992349316852632
319,0.8295940170940171,2.992350910771967
320,0.8290598290598291,2.992352504691302
321,0.8285256410256411,2.992354098610636
322,0.827991452991453,2.992355692529971
323,0.827457264957265,2.992357286449306
324,0.8269230769230769,2.992358880368641
325,0.8263888888888888,2.992360474287976
326,0.8258547008547008,2.99236206820731
327,0.8253205128205128,2.992363662126645
328,0.8247863247863247,2.99236525604598
329,0.8242521367521367,2.992366849965315
330,0.8237179487179487,2.99236844388465
331,0.8231837606837606,2.992370037803985
332,0.8226495726495726,2.992371631723319
333,0.8221153846153846,2.992373225642654
334,0.8215811965811965,2.992374819561989
335,0.8210470085470085,2.992376413481324
336,0.8205128205128205,2.992378007400658
337,0.8199786324786325,2.992379601319993
338,0.8194444444444444,2.992381195239328
339,0.8189102564102564,2.992382789158663
340,0.8183760683760684,2.992384383077997
341,0.8178418803418803,2.992385976997332
342,0.8173076923076923,2.992387570916667
343,0.8167735042735043,2.992389164836003
344,0.8162393162393162,2.992390758755339
345,0.8157051282051282,2.992392352674675
346,0.8151709401709402,2.992393946594011
347,0.8146367521367521,2.992395540513348
348,0.8141025641025641,2.992397134432684
349,0.8135683760683761,2.99239872835202
350,0.813034188034188,2.992400322271355
351,0.8125,2.99240191619069
352,0.811965811965812,2.992403510110025
353,0.8114316239316239,2.99240510402936
354,0.8108974358974359,2.992406697948694
355,0.8103632478632479,2.992408291868029
356,0.8098290598290598,2.992409885787364
357,0.8092948717948718,2.992411479706699
358,0.8087606837606838,2.992413073626033
359,0.8082264957264957,2.992414667545368
360,0.8076923076923077,2.992416261464703
361,0.8071581196581197,2.992417855384038
362,0.8066239316239316,2.992419449303373
363,0.8060897435897436,2.992421043222707
364,0.8055555555555556,2.992422637142042
365,0.8050213675213675,2.992424231061377
366,0.8044871794871795,2.992425824980712
367,0.8039529914529915,2.992427418900046
368,0.8034188034188035,2.992429012819381
369,0.8028846153846154,2.992424024945677
370,0.8023504273504274,2.992398860139524
371,0.8018162393162394,2.992356257533183
372,0.8012820512820513,2.992299618087034
373,0.8007478632478633,2.992232342761452
374,0.8002136752136753,2.992157832516816
375,0.7996794871794872,2.992079488313502
376,0.7991452991452992,2.992000711111889
377,0.7986111111111112,2.991924901872355
378,0.7980769230769231,2.991850092450924
379,0.7975427350427351,2.991763863009204
380,0.7970085470085471,2.991666280152157
381,0.796474358974359,2.99155819404658
382,0.795940170940171,2.991440454859267
383,0.795405982905983,2.991313912757016
384,0.7948717948717949,2.991179417906621
385,0.7943376068376069,2.991037820474879
386,0.7938034188034189,2.990889970628584
387,0.7932692307692308,2.990708845204959
388,0.7927350427350427,2.990421714764406
389,0.7922008547008548,2.99005342868674
390,0.7916666666666667,2.989635857304798
391,0.7911324786324786,2.989200870951421
392,0.7905982905982906,2.988780339959448
393,0.7900641025641026,2.988406134661721
394,0.7895299145299145,2.988110125391077
395,0.7889957264957265,2.987924182480358
396,0.7884615384615384,2.987850346850409
397,0.7879273504273504,2.987795666463412
398,0.7873931623931624,2.987749983197677
399,0.7868589743589743,2.987712750381107
400,0.7863247863247863,2.987683421341601
401,0.7857905982905983,2.987661449407061
402,0.7852564102564102,2.987646287905387
403,0.7847222222222222,2.987637390164481
404,0.7841880341880342,2.987634209512243
405,0.7836538461538461,2.987635371382698
406,0.7831196581196581,2.987636965302033
407,0.7825854700854701,2.987638559221367
408,0.782051282051282,2.987640153140703
409,0.781517094017094,2.987641747060037
410,0.780982905982906,2.987643340979372
411,0.780448717948718,2.987644934898707
412,0.7799145299145299,2.987646528818042
413,0.7793803418803419,2.987648122737376
414,0.7788461538461539,2.987649716656711
415,0.7783119658119658,2.987651310576046
416,0.7777777777777778,2.987652904495381
417,0.7772435897435898,2.987654498414715
418,0.7767094017094017,2.98765609233405
419,0.7761752136752137,2.987657686253385
420,0.7756410256410257,2.98765928017272
421,0.7751068376068376,2.987660874092054
422,0.7745726495726496,2.987662468011389
423,0.7740384615384616,2.987666279365952
424,0.7735042735042735,2.987683420807123
425,0.7729700854700855,2.98771012736941
426,0.7724358974358975,2.987740096678914
427,0.7719017094017094,2.987767026361738
428,0.7713675213675214,2.987784614043982
429,0.7708333333333334,2.987786557351749
430,0.7702991452991453,2.987766553911142
431,0.7697649572649573,2.987718301348261
432,0.7692307692307693,2.987639337623849
433,0.7686965811965811,2.98755366501511
434,0.7681623931623932,2.987466815918712
435,0.7676282051282052,2.987379047394797
436,0.767094017094017,2.987290616503506
437,0.766559829059829,2.987201780304981
438,0.7660256410256411,2.987112795859364
439,0.7654914529914529,2.987023920226795
440,0.7649572649572649,2.986935410467415
441,0.7644230769230769,2.986847456065249
442,0.7638888888888888,2.986759628378266
443,0.7633547008547008,2.986671800691285
444,0.7628205128205128,2.986583973004303
445,0.7622863247863247,2.986496145317321
446,0.7617521367521367,2.986408317630339
447,0.7612179487179487,2.986320489943358
448,0.7606837606837606,2.986232662256376
449,0.7601495726495726,2.986144834569394
450,0.7596153846153846,2.986055504844751
451,0.7590811965811965,2.985949107010863
452,0.7585470085470085,2.985824114677443
453,0.7580128205128205,2.985683806907934
454,0.7574786324786325,2.985531462765779
455,0.7569444444444444,2.985370361314423
456,0.7564102564102564,2.985203781617309
457,0.7558760683760684,2.98503500273788
458,0.7553418803418803,2.984867303739582
459,0.7548076923076923,2.984700675160627
460,0.7542735042735043,2.984495926173873
461,0.7537393162393162,2.984253493388192
462,0.7532051282051282,2.983989770628897
463,0.7526709401709402,2.9837211517213
464,0.7521367521367521,2.983464030490711
465,0.7516025641025641,2.983234800762442
466,0.7510683760683761,2.983049856361805
467,0.750534188034188,2.982925591114112
468,0.75,2.982874994890477
469,0.749465811965812,2.982846780723127
470,0.7489316239316239,2.982818566555777
471,0.7483974358974359,2.98279035238843
472,0.7478632478632479,2.982762138221082
473,0.7473290598290598,2.982733924053735
474,0.7467948717948718,2.982705709886388
475,0.7462606837606838,2.98267749571904
476,0.7457264957264957,2.982649281551693
477,0.7451923076923077,2.982621067384344
478,0.7446581196581197,2.982592853216995
479,0.7441239316239316,2.982564639049647
480,0.7435897435897436,2.982536424882299
481,0.7430555555555556,2.982508210714951
482,0.7425213675213675,2.982479996547601
483,0.7419871794871795,2.982451782380252
484,0.7414529914529915,2.982423568212902
485,0.7409188034188035,2.982395354045551
486,0.7403846153846154,2.982366425980953
487,0.7398504273504274,2.982311596188235
488,0.7393162393162394,2.982223665788648
489,0.7387820512820513,2.982109922015132
490,0.7382478632478633,2.981977652100627
491,0.7377136752136753,2.981834143278074
492,0.7371794871794872,2.981686682780414
493,0.7366452991452992,2.981542557840588
494,0.7361111111111112,2.981409055691537
495,0.7355769230769231,2.981293344666261
496,0.7350427350427351,2.981193134699129
497,0.7345085470085471,2.981102506127048
498,0.733974358974359,2.981018689925197
499,0.733440170940171,2.980938917068753
500,0.7329059829059829,2.980860418532898
501,0.7323717948717949,2.980780425292808
502,0.7318376068376069,2.980696168323664
503,0.7313034188034188,2.980604878600644
504,0.7307692307692307,2.980503237293528
505,0.7302350427350428,2.980326559922648
506,0.7297008547008547,2.980053925967557
507,0.7291666666666666,2.979716809051157
508,0.7286324786324786,2.979346682796346
509,0.7280982905982907,2.978975020826026
510,0.7275641025641025,2.978633296763097
511,0.7270299145299145,2.978352984230457
512,0.7264957264957265,2.978165556851009
513,0.7259615384615384,2.978102281766694
514,0.7254273504273504,2.978103875686029
515,0.7248931623931624,2.978105469605364
516,0.7243589743589743,2.978107063524699
517,0.7238247863247863,2.978108657444034
518,0.7232905982905983,2.978110251363368
519,0.7227564102564102,2.978111845282703
520,0.7222222222222222,2.978113439202038
521,0.7216880341880342,2.978115033121373
522,0.7211538461538461,2.978116627040708
523,0.7206196581196581,2.978118220960043
524,0.7200854700854701,2.978119814879377
525,0.719551282051282,2.978121408798712
526,0.719017094017094,2.978123002718047
527,0.718482905982906,2.978124596637381
528,0.717948717948718,2.978126190556716
529,0.7174145299145299,2.978127784476051
530,0.7168803418803419,2.978129378395386
531,0.7163461538461539,2.97813097231472
532,0.7158119658119658,2.978134062995445
533,0.7152777777777778,2.978138033995231
534,0.7147435897435898,2.978139244032037
535,0.7142094017094017,2.978134048876647
536,0.7136752136752137,2.97811880429984
537,0.7131410256410257,2.978089866072401
538,0.7126068376068376,2.978043589965111
539,0.7120726495726496,2.977976331748752
540,0.7115384615384616,2.977884447194105
541,0.7110042735042735,2.977745561053978
542,0.7104700854700855,2.977541629630764
543,0.7099358974358975,2.977286835264193
544,0.7094017094017094,2.976995523827782
545,0.7088675213675214,2.976682041195047
546,0.7083333333333334,2.976360733239506
547,0.7077991452991453,2.976045945834673
548,0.7072649572649573,2.975752024854067
549,0.7067307692307692,2.975493316171204
550,0.7061965811965812,2.975262082909049
551,0.7056623931623932,2.975030586689948
552,0.7051282051282051,2.974801090406936
553,0.704594017094017,2.974576284129812
554,0.7040598290598291,2.974358857928375
555,0.703525641025641,2.974151501872424
556,0.7029914529914529,2.97395690603176
557,0.7024572649572649,2.97377776047618
558,0.7019230769230769,2.973616755275484
559,0.7013888888888888,2.973484182247228
560,0.7008547008547008,2.973390458724489
561,0.7003205128205128,2.973327062513773
562,0.6997863247863247,2.973285092172523
563,0.6992521367521367,2.973255646258182
564,0.6987179487179487,2.973229823328194
565,0.6981837606837606,2.973198721940002
566,0.6976495726495726,2.97315344065105
567,0.6971153846153846,2.973085078018782
568,0.6965811965811965,2.972992949992249
569,0.6960470085470085,2.972890118285326
570,0.6955128205128205,2.972775991034322
571,0.6949786324786325,2.972649418422713
572,0.6944444444444444,2.972509250633977
573,0.6939102564102564,2.97235433785159
574,0.6933760683760684,2.97218353025903
575,0.6928418803418803,2.971995678039774
576,0.6923076923076923,2.971789631377299
577,0.6917735042735043,2.971539091317935
578,0.6912393162393162,2.971192420098401
579,0.6907051282051282,2.970771013596262
580,0.6901709401709402,2.970299661325503
581,0.6896367521367521,2.96980315280011
582,0.6891025641025641,2.969306277534066
583,0.6885683760683761,2.968833825041356
584,0.688034188034188,2.968410584835966
585,0.6875,2.96806134643188
586,0.686965811965812,2.967799071460997
587,0.6864316239316239,2.967594516747075
588,0.6858974358974359,2.96743094395315
589,0.6853632478632479,2.967293289374745
590,0.6848290598290598,2.967166489307382
591,0.6842948717948718,2.967035480046586
592,0.6837606837606838,2.966885197887879
593,0.6832264957264957,2.966700579126786
594,0.6826923076923077,2.96646656005883
595,0.6821581196581197,2.966173418753021
596,0.6816239316239316,2.96583661957121
597,0.6810897435897436,2.965468772649945
598,0.6805555555555556,2.965081476417582
599,0.6800213675213675,2.964686329302475
600,0.6794871794871795,2.964294929732981
601,0.6789529914529915,2.963918876137455
602,0.6784188034188035,2.963569766944252
603,0.6778846153846154,2.963259200581728
604,0.6773504273504274,2.962994886417583
605,0.6768162393162394,2.962764237241018
606,0.6762820512820513,2.962558076465216
607,0.6757478632478633,2.962368390616051
608,0.6752136752136753,2.962187166219396
609,0.6746794871794872,2.962006389801126
610,0.6741452991452992,2.961818047887115
611,0.6736111111111112,2.961614127003237
612,0.6730769230769231,2.961386613675367
613,0.6725427350427351,2.961124058956516
614,0.6720085470085471,2.96081145253162
615,0.6714743589743589,2.960461190820966
616,0.670940170940171,2.960088571000482
617,0.6704059829059829,2.959708890246099
618,0.6698717948717948,2.959337445733746
619,0.6693376068376068,2.958989534639355
620,0.6688034188034188,2.958680454138854
621,0.6682692307692307,2.958425501408173
622,0.6677350427350427,2.958234206688638
623,0.6672008547008547,2.958080459789879
624,0.6666666666666666,2.95795281463764
625,0.6661324786324786,2.957844130195747
626,0.6655982905982906,2.957747265428025
627,0.6650641025641025,2.957655079298297
628,0.6645299145299145,2.95756043077039
629,0.6639957264957265,2.957456178808127
630,0.6634615384615384,2.957335182375334
631,0.6629273504273504,2.957193329966082
632,0.6623931623931624,2.957045985855213
633,0.6618589743589743,2.956894767249929
634,0.6613247863247863,2.956737633989688
635,0.6607905982905983,2.956572545913953
636,0.6602564102564102,2.956397462862184
637,0.6597222222222222,2.956210344673842
638,0.6591880341880342,2.956009151188388
639,0.6586538461538461,2.955791842245282
640,0.6581196581196581,2.955547826627061
641,0.6575854700854701,2.955213715675483
642,0.657051282051282,2.954798344267817
643,0.656517094017094,2.954327931746889
644,0.655982905982906,2.953828697455528
645,0.655448717948718,2.953326860736559
646,0.6549145299145299,2.952848640932813
647,0.6543803418803419,2.952420257387113
648,0.6538461538461539,2.95206792944229
649,0.6533119658119658,2.951809178950298
650,0.6527777777777778,2.951572332942523
651,0.6522435897435898,2.951335486934749
652,0.6517094017094017,2.951098640926974
653,0.6511752136752137,2.9508617949192
654,0.6506410256410257,2.950624948911425
655,0.6501068376068376,2.950388102903652
656,0.6495726495726496,2.950151256895878
657,0.6490384615384616,2.949914410888105
658,0.6485042735042735,2.949677564880331
659,0.6479700854700855,2.949440718872558
660,0.6474358974358975,2.949203872864785
661,0.6469017094017094,2.948967026857012
662,0.6463675213675214,2.948730180849239
663,0.6458333333333334,2.948493334841466
664,0.6452991452991453,2.948256488833693
665,0.6447649572649573,2.94801964282592
666,0.6442307692307693,2.947782796818147
667,0.6436965811965812,2.947545950810373
668,0.6431623931623932,2.947309104802601
669,0.6426282051282052,2.947072258794827
670,0.642094017094017,2.946835412787053
671,0.641559829059829,2.946598566779279
672,0.641025641025641,2.946361720771504
673,0.6404914529914529,2.946124874763728
674,0.6399572649572649,2.945888028755951
675,0.6394230769230769,2.945651182748173
676,0.6388888888888888,2.945413497435489
677,0.6383547008547008,2.945156791645979
678,0.6378205128205128,2.944877610000112
679,0.6372863247863247,2.944581197302705
680,0.6367521367521367,2.944272798358578
681,0.6362179487179487,2.943957657972549
682,0.6356837606837606,2.943641020949437
683,0.6351495726495726,2.943328132094062
684,0.6346153846153846,2.943024236211242
685,0.6340811965811965,2.942734271355936
686,0.6335470085470085,2.942451904179051
687,0.6330128205128205,2.94217289476074
688,0.6324786324786325,2.941897570799973
689,0.6319444444444444,2.941626259995723
690,0.6314102564102564,2.941359290046958
691,0.6308760683760684,2.941096988652653
692,0.6303418803418803,2.940839683511776
693,0.6298076923076923,2.9405877023233
694,0.6292735042735043,2.940341531009285
695,0.6287393162393162,2.940109701875435
696,0.6282051282051282,2.939895754989807
697,0.6276709401709402,2.939698050889602
698,0.6271367521367521,2.93951495011202
699,0.6266025641025641,2.939344813194262
700,0.6260683760683761,2.939186000673529
701,0.625534188034188,2.939036873087022
702,0.625,2.938895790971941
703,0.624465811965812,2.938761087631631
704,0.6239316239316239,2.938629289733873
705,0.6233974358974359,2.938501121836842
706,0.6228632478632479,2.93837986337704
707,0.6223290598290598,2.938268793790972
708,0.6217948717948718,2.938171192515139
709,0.6212606837606838,2.938090338986046
710,0.6207264957264957,2.938029512640196
711,0.6201923076923077,2.937991992914092
712,0.6196581196581197,2.937981001280267
713,0.6191239316239316,2.937982595199602
714,0.6185897435897436,2.937984189118937
715,0.6180555555555556,2.937985783038271
716,0.6175213675213675,2.937987376957606
717,0.6169871794871795,2.937988970876941
718,0.6164529914529915,2.937990564796276
719,0.6159188034188035,2.93799215871561
720,0.6153846153846154,2.937993752634945
721,0.6148504273504274,2.93799534655428
722,0.6143162393162394,2.937996940473615
723,0.6137820512820513,2.93799853439295
724,0.6132478632478633,2.938000128312285
725,0.6127136752136753,2.938001722231619
726,0.6121794871794872,2.938003316150954
727,0.6116452991452992,2.938004910070289
728,0.6111111111111112,2.938006503989623
729,0.610576923076923,2.938008097908959
730,0.610042735042735,2.938009691828293
731,0.609508547008547,2.938011285747628
732,0.6089743589743589,2.938012879666963
733,0.6084401709401709,2.938014473586298
734,0.6079059829059829,2.938016067505632
735,0.6073717948717948,2.938017661424967
736,0.6068376068376068,2.938019255344302
737,0.6063034188034188,2.938020849263637
738,0.6057692307692307,2.938022443182971
