"time","cell.v","cell.power","cell.heatPort.T"
0,3.236073139566816,8.406347194652719,30.965013
1,3.235905623459094,8.423007382618922,30.96609171518003
2,3.235774328086008,8.43607726070652,30.96717715687464
3,3.236395531609663,8.374576333020919,30.96825658349309
4,3.236076439982121,8.406261698673452,30.96933570981503
5,3.236024385621225,8.411480526646699,30.97041500407266
6,3.236017183362924,8.412254595390483,30.97149431595881
7,3.236503571922207,8.364108206681435,30.97256291165343
8,3.236479612824459,8.366543176689959,30.97362972978175
9,3.236430521581511,8.371469272495299,30.97469668203735
10,3.236577213293673,8.356988145639841,30.97575840974974
11,3.236883885582343,8.326644220214378,30.97681418043373
12,3.235970769781608,8.417213865201225,30.97789295113898
13,3.235961100754255,8.418232366827244,30.97897303555675
14,3.235355008347835,8.478340112064933,30.98005267096255
15,3.236003080977814,8.414193130427067,30.9811322880945
16,3.235626514429744,8.451564923696532,30.98221776525105
17,3.235674548244601,8.446866615217496,30.9833032580874
18,3.23593141494741,8.421476125171683,30.98438376427129
19,3.235625841684941,8.451812775835842,30.98546149818986
20,3.236302825583232,8.384789367563444,30.98654137368896
21,3.236047448307701,8.410159145688679,30.98762654190693
22,3.235859137656244,8.428879628401123,30.98871171012496
23,3.235975277109237,8.417432036374887,30.98979858187602
24,3.235777218641907,8.437117526667008,30.99088557510794
25,3.235818716459708,8.433066496091453,30.99197523900955
26,3.235514362461533,8.46328049027106,30.99306498995071
27,3.236249113794655,8.390536470238922,30.99413691831865
28,3.235764702443211,8.43859928027141,30.99521190555754
29,3.236587495107771,8.357116487649023,30.99628913568438
30,3.235938364231904,8.421512655225692,30.997367930076
31,3.236171023961007,8.398517175243969,30.99845393972572
32,3.235795503180005,8.435789233016232,30.9995399493755
33,3.236269367134128,8.388891310433994,31.00061303838243
34,3.236621716171208,8.354025701146298,31.00167845212115
35,3.236607631180958,8.355481938193121,31.00274308532846
36,3.236171224655316,8.398798074884583,31.0038150068915
37,3.23663493909857,8.352895136466225,31.00488692845448
38,3.235578792163191,8.457620492545752,31.00596777848563
39,3.235391002103381,8.476283942123827,31.00705832562517
40,3.235671855187126,8.448521997927987,31.00814820314343
41,3.235682564951013,8.447521524483875,31.00923591526424
42,3.235887229598094,8.427303779755043,31.01032128356024
43,3.236089234505808,8.407346947795913,31.01140516869765
44,3.236170662979842,8.399337699853046,31.01248905383505
45,3.235586929222555,8.457238070418805,31.0135686374748
46,3.235711006632376,8.445005640424128,31.01464073602216
47,3.236529068888256,8.363994668484617,31.01571283456957
48,3.236310130998069,8.38575598662583,31.01678442921178
49,3.235381793724903,8.477799525374406,31.01785223737153
50,3.236237211720157,8.393103164337234,31.01892004553133
51,3.235680322518285,8.448346005445158,31.01998746418451
52,3.235997220509111,8.417006612352177,31.02105475552833
53,3.236851299121374,8.332410052121491,31.02212376553291
54,3.236481878014317,8.369093001974033,31.02319546503315
55,3.236717118922749,8.345833393624588,31.02426716453346
56,3.236485232972379,8.368880745097128,31.0253388640337
57,3.236401517861429,8.377238866116082,31.026410563534
58,3.235970474697837,8.420017658159384,31.02748089467366
59,3.235936285242059,8.42346559817409,31.02855052814448
60,3.236137118542883,8.403623918455837,31.02962016161524
61,3.236446991890683,8.372971850567483,31.030689795086
62,3.236003601448204,8.416975708556231,31.03177162640753
63,3.235669776313854,8.450112823611258,31.03286044879547
64,3.235759016065036,8.441331765043381,31.03394243854592
65,3.236823625083933,8.335876471808255,31.0350114261243
66,3.236228267920377,8.394952241415186,31.03607969133725
67,3.23633805371133,8.384131367689703,31.03715109779267
68,3.236816731563279,8.336740174504008,31.03821851922356
69,3.235768124278969,8.44072987938193,31.03929596092922
70,3.236111332614445,8.406781996849199,31.04038096814958
71,3.235807830768572,8.436916855997636,31.04146887596437
72,3.235461529087512,8.471285713638125,31.04255712201478
73,3.236078632566528,8.410204221671458,31.04364047412406
74,3.235735858540235,8.444229399371011,31.04472662773594
75,3.235967131631344,8.421374720334281,31.04582156809829
76,3.23524266003373,8.493207733834151,31.04691361120479
77,3.235514876208172,8.466303943527979,31.04799433991366
78,3.23631310257073,8.38726954425063,31.04906690555686
79,3.236774511579665,8.341591028892115,31.05012555789358
80,3.236962453939758,8.323016870562249,31.05118883803596
81,3.236024385084975,8.416062452607109,31.05226273028381
82,3.235841741120015,8.434221042304198,31.05335017008667
83,3.235205549820731,8.497305110604696,31.05444886023616
84,3.23605677552785,8.413034464831517,31.05552586088709
85,3.236471052893605,8.372035606633155,31.05659474997265
86,3.235947110970073,8.42402201301741,31.05767802061257
87,3.235883305178261,8.430404865331917,31.05876176841554
88,3.236500138508064,8.369333489083798,31.05982784501361
89,3.236550297181009,8.364421500092888,31.06089574253667
90,3.236121552601864,8.40697610510227,31.06195993387956
91,3.236706335727926,8.349072821310266,31.0630218534385
92,3.236424942493473,8.377027017116653,31.06409110915445
93,3.236481091924416,8.371521675264534,31.06516720013758
94,3.23589428076541,8.429737728511473,31.06624285995588
95,3.236111263980567,8.40829640973949,31.06731776440171
96,3.236308263384433,8.3888328439406,31.06839443964589
97,3.236081932976221,8.411323679867664,31.06947221322912
98,3.236442077261389,8.375690118549532,31.07054290953101
99,3.236678155555869,8.352348112016427,31.07160875451581
100,3.236204310075302,8.399375931566244,31.07267384006809
101,3.236519452524014,8.368200342230676,31.07373835135559
102,3.236591873187183,8.361081323415219,31.07480037951086
103,3.235713817504767,8.448158627562695,31.07586157075991
104,3.236187409194404,8.401290412201163,31.07692276200891
105,3.236826741303609,8.337976700256565,31.07798434483942
106,3.236608149288026,8.359707410531183,31.07904926791582
107,3.236616332757826,8.358956135753838,31.08011419099228
108,3.236449666860843,8.375537459269458,31.08119335326069
109,3.236120265642339,8.408245001573645,31.08227340893046
110,3.235870363500314,8.433068688593295,31.08335016230433
111,3.236255637292584,8.394949618097757,31.08442629282678
112,3.236190733679021,8.401442369700385,31.08550596987988
113,3.236010226217815,8.419390754448154,31.08658266595927
114,3.236287417678057,8.391980687321317,31.08765471658893
115,3.235962785182742,8.424212090025666,31.08872736519845
116,3.236327819322269,8.388096757273914,31.08980024350683
117,3.236310807264029,8.389842876199403,31.09086699960773
118,3.236177862349354,8.40307877581561,31.09193375570862
119,3.236596530965752,8.361641664899782,31.09300051180952
120,3.236067760125187,8.41410986718912,31.09406456563624
121,3.236787066246481,8.342872595172047,31.09512695362451
122,3.236777711869444,8.343859898078351,31.09618934161273
123,3.237111952598,8.310779306067372,31.09725506195309
124,3.236519177842082,8.369609208143784,31.09832192233915
125,3.236503685154434,8.371204929519777,31.09938878272527
126,3.236576378671723,8.364059210139816,31.10045945325004
127,3.236292584562702,8.392249062001129,31.10153536723368
128,3.23585945888006,8.435231213017602,31.1026246211452
129,3.235912499355068,8.430036192973484,31.10370936956383
130,3.236005555996925,8.4208757552611,31.10479467658092
