"time","meter.v","meter.power","singleCell.temp.T"
0,3.316126632173839,8.645805355403633,30.965013
1,3.316120440074645,8.668293477115125,30.9664344543275
2,3.316120267812551,8.670845424510953,30.96787133178645
3,3.316121726726966,8.667990013583337,30.9693046469132
4,3.316139334256179,8.611620763216571,30.97073077972851
5,3.316149476604717,8.579974858267216,30.9721388808145
6,3.316154550985272,8.56511742235446,30.973540611148
7,3.316139111262063,8.618237688927035,30.97494662473395
8,3.31614086938924,8.614380825182838,30.97636543469588
9,3.316128132931673,8.658553522077177,30.97778625661346
10,3.316152490792473,8.579813760081477,30.97920841707793
11,3.316132131483447,8.649237403701797,30.98061775858048
12,3.316135156309092,8.641191094433678,30.98204781465722
13,3.316135080204786,8.643415258348817,30.98347122987167
14,3.316139013312704,8.632355165876941,30.98489524090269
15,3.316141846147068,8.624937965310105,30.98631509087335
16,3.316157915078653,8.57365678518693,30.98772720769637
17,3.316136904158634,8.645240017419694,30.98913687068858
18,3.316142428189628,8.628910645662053,30.99056414021521
19,3.316132274241328,8.664528006598234,30.99198742950432
20,3.316138508853863,8.645847011771771,30.99341882121445
21,3.316153043765725,8.599653476590303,30.99483713639478
22,3.316151567763977,8.606507297790596,30.99624743455126
23,3.316148895656296,8.617327679104182,30.99766234653902
24,3.316149615744267,8.616908992708035,30.99907892847637
25,3.316141618209862,8.6453788912533,31.00049892253566
26,3.316156492642343,8.598061636706825,31.00191920086752
27,3.316149035418623,8.624735579896127,31.00333095150728
28,3.316142410172,8.648660879830365,31.00475463528193
29,3.316162500641075,8.58405883185233,31.00617333208783
30,3.316168585193172,8.565853156186336,31.00757340502463
31,3.316169921095017,8.563381603116268,31.00897223500863
32,3.316144984734703,8.647972364807952,31.01038188768689
33,3.316149447038261,8.635161867403427,31.01181020237431
34,3.316174268401367,8.554877458448304,31.0132202969462
35,3.31616306862374,8.593943066342991,31.01461790124409
36,3.316139221980085,8.674930960631826,31.01603949209647
37,3.316147299484087,8.650145750751989,31.0174739649259
38,3.316159334644902,8.612236751403325,31.01889438771224
39,3.316153707238815,8.632851070794016,31.0203110906395
40,3.316167623002386,8.588707602617454,31.02172739562491
41,3.316164617430902,8.600627557277749,31.02313422417973
42,3.316142997542435,8.674237273978648,31.02455606086681
43,3.316146037319909,8.666145785993137,31.02599206889283
44,3.316136056170926,8.701199696709599,31.02742842180123
45,3.316169982170771,8.590761569313763,31.02885907414611
46,3.316148968860351,8.662354386642425,31.03027053405037
47,3.31615094557027,8.657783884803367,31.03170434377233
48,3.316156661457954,8.640817646580574,31.03312974873336
49,3.316173775379473,8.586076346816853,31.03454538810593
50,3.316152797343805,8.657554030742498,31.03595914634053
51,3.316153113655735,8.658484800884583,31.03739209889414
52,3.31617747393525,8.579734038521039,31.03881012741681
53,3.316145550260747,8.687482278361701,31.0402261835747
54,3.316145709269004,8.688942140858876,31.04167048913274
55,3.316151272079154,8.672490722453984,31.04310655220638
56,3.316173733847756,8.600035177580436,31.04453043887747
57,3.316174152273112,8.600610254697575,31.04593791376919
58,3.31617080859424,8.613655132031097,31.04735082637387
59,3.316159389833969,8.653462748195189,31.04877166892328
60,3.316154284481121,8.672357813005515,31.05020322366232
61,3.31618341830745,8.577792019022704,31.05162447490244
62,3.31619138172534,8.553357414427126,31.05301956114488
63,3.316156954543713,8.669398768673823,31.05443078895729
64,3.31617250567377,8.619846891548798,31.05586151770081
65,3.316187847162172,8.57097273177423,31.05726832878401
66,3.31616717322197,8.641440104630986,31.05867704344342
67,3.316192616831876,8.559098078159623,31.06009299204783
68,3.316189421044385,8.571640616164743,31.06148778396243
69,3.316190787504773,8.56907029814001,31.06288921099525
70,3.316178078197859,8.613143532157222,31.064293671879
71,3.316166103682297,8.654793152406414,31.06571471475144
72,3.316168081973366,8.650213540483445,31.06714210178598
73,3.316179454071003,8.614501646826017,31.06856183571557
74,3.316194240999339,8.567464994083371,31.06996838062577
